date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2209,buy,GPRE,72,27.51,2000,8019.28,2212.0,,2022-10-10,2209.0
2209,buy,HALO,48,41.26,2000,6038.799999999999,2213.0,,2022-10-10,2209.0
2209,buy,HSBC,77,25.74,2000,4056.8199999999997,2218.0,,2022-10-10,2209.0
2209,buy,IRM,44,45.08,2000,2073.2999999999997,2219.0,,2022-10-10,2209.0
2209,buy,ITGR,39,51.11,2000,80.00999999999976,2212.0,,2022-10-10,2209.0
2209,buy,IX,1,71.58,80.00999999999976,8.429999999999765,2233.0,,2022-10-10,2209.0
2209,buy,MUFG,1,4.4,8.429999999999765,4.029999999999765,2218.0,,2022-10-10,2209.0
2211,buy,LYG,2,1.71,4.029999999999765,0.609999999999765,2212.0,,2022-10-12,2211.0
2212.0,sell,ITGR,39,54.11,2082.85,2082.85,,2215.0,2022-10-13,2212.0
2212.0,sell,LYG,2,1.9,4193.139999999999,4193.139999999999,,2215.0,2022-10-13,2212.0
2212.0,sell,GPRE,72,28.92,0.609999999999765,0.609999999999765,,2215.0,2022-10-13,2212.0
2213.0,sell,HALO,48,44.17,4196.94,4196.94,,2216.0,2022-10-14,2213.0
2215.0,clear,ITGR,39,54.11,2082.85,4193.139999999999,,,2022-10-18,2215.0
2215.0,clear,LYG,2,1.9,4193.139999999999,4196.94,,,2022-10-18,2215.0
2215.0,clear,GPRE,72,28.92,0.609999999999765,2082.85,,,2022-10-18,2215.0
2216.0,clear,HALO,48,44.17,4196.94,6317.099999999999,,,2022-10-19,2216.0
2216,buy,AZN,36,54.51,2000,4354.74,2221.0,,2022-10-19,2216.0
2216,buy,CRUS,30,65.66,2000,2384.9399999999996,2226.0,,2022-10-19,2216.0
2216,buy,GPRE,71,27.98,2000,398.3599999999997,2227.0,,2022-10-19,2216.0
2216,buy,HAS,6,64.84,398.3599999999997,9.319999999999652,2429.0,,2022-10-19,2216.0
2217,buy,RITM,1,7.58,9.319999999999652,1.739999999999652,2220.0,,2022-10-20,2217.0
2218.0,sell,HSBC,77,27.22,1.739999999999652,1.739999999999652,,2221.0,2022-10-21,2218.0
2218.0,sell,MUFG,1,4.73,2097.68,2097.68,,2221.0,2022-10-21,2218.0
2219.0,sell,IRM,44,47.69,346.02999999999975,346.02999999999975,,2222.0,2022-10-24,2219.0
2220.0,sell,RITM,1,8.08,13.149999999999437,13.149999999999437,,2223.0,2022-10-25,2220.0
2221.0,sell,AZN,36,57.96,21.229999999999436,21.229999999999436,,2224.0,2022-10-26,2221.0
2221.0,clear,MUFG,1,4.73,2097.68,2102.41,,,2022-10-26,2221.0
2221.0,clear,HSBC,77,27.22,1.739999999999652,2097.68,,,2022-10-26,2221.0
2221,buy,SNPS,6,292.73,2000,346.02999999999975,2232.0,,2022-10-26,2221.0
2222.0,clear,IRM,44,47.69,346.02999999999975,2444.3899999999994,,,2022-10-27,2222.0
