date_nr,Portfolio Value,Cash Value,SUPN Position 1 Value,SUPN Position 2 Value,TR Position 1 Value,SUPN Position 3 Value,TR Position 2 Value,SUPN Position 4 Value,NOK Position 1 Value,IRDM Position 1 Value,NEP Position 1 Value,MTZ Position 1 Value,CPB Position 1 Value,BOX Position 1 Value,ABEV Position 1 Value,FLEX Position 1 Value,ELP Position 1 Value,FLEX Position 2 Value,LEG Position 1 Value,Scaled ^GSPC,Investment Value
2502,8277.119967,1.0599999999989285,0.0,0.0,1910.719944,0.0,1944.839943,0.0,0.0,1623.20008,1039.6,1328.6000000000001,429.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,10516.077646792302,10278.170364347618
2503,8360.559694,1.0599999999989285,0.0,0.0,1937.599888,0.0,1972.1998859999999,0.0,0.0,1593.6000000000001,1072.39996,1345.39994,438.30002,0.0,0.0,0.0,0.0,0.0,0.0,10557.347932937691,10278.170364347618
2504,8287.340003,1.0599999999989285,0.0,0.0,1907.360056,0.0,1941.420057,0.0,0.0,1581.99996,1058.79996,1352.79998,443.89999,0.0,0.0,0.0,0.0,0.0,0.0,10605.904950764965,10278.170364347618
2505,8576.590112999998,1.0599999999989285,0.0,0.0,1949.360056,0.0,1984.170057,0.0,0.0,1610.0,1153.6,1425.0,453.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,10750.682727952268,10278.170364347618
2506,8662.050052999999,1.0599999999989285,0.0,0.0,1911.280056,0.0,1945.410057,0.0,0.0,1627.2,1222.39996,1510.59998,444.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,10779.14045702757,10278.170364347618
2507,8459.44991,1.0599999999989285,0.0,0.0,1860.8799999999999,0.0,1894.11,0.0,0.0,1600.39992,1206.4,1457.79998,438.80001,0.0,0.0,0.0,0.0,0.0,0.0,10778.318551387902,10278.170364347618
2508,8433.90004,1.0599999999989285,0.0,0.0,1874.8799999999999,0.0,1908.36,0.0,0.0,1594.40004,1190.4,1427.20002,437.59998,0.0,0.0,0.0,0.0,0.0,0.0,10827.126491344636,10278.170364347618
2509,8526.22,1.0599999999989285,0.0,0.0,1877.1200000000001,0.0,1910.64,0.0,0.0,1608.00004,1222.8,1469.79996,436.8,0.0,0.0,0.0,0.0,0.0,0.0,10890.642829488266,10278.170364347618
2510,8318.57996,1.0599999999989285,0.0,0.0,1839.0400000000002,0.0,1871.88,0.0,0.0,1580.8000000000002,1189.2,1410.59998,425.99998,0.0,0.0,0.0,0.0,0.0,0.0,10730.721724554669,10278.170364347618
2511,8412.14004,1.0599999999989285,0.0,0.0,1828.9599999999998,0.0,1861.62,0.0,0.0,1620.8000000000002,1223.1999999999998,1448.80004,427.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,10841.263908305258,10278.170364347618
2512,8411.409806999998,1.0599999999989285,0.0,0.0,1822.7999439999999,0.0,1855.349943,0.0,0.0,1626.3999999999999,1214.0,1461.79992,430.0,0.0,0.0,0.0,0.0,0.0,0.0,10859.261041326708,10278.170364347618
2513,8468.16,1.0599999999989285,0.0,0.0,1820.0,0.0,1852.5,0.0,0.0,1648.80004,1224.0,1491.99996,429.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,10905.214061448472,10278.170364347618
2514,8489.08008,1.0599999999989285,0.0,0.0,1839.0400000000002,0.0,1871.88,0.0,0.0,1635.20004,1221.20004,1492.20002,428.49998,0.0,0.0,0.0,0.0,0.0,0.0,10920.813509094189,10278.170364347618
2515,8531.350045999998,1.0599999999989285,0.0,0.0,1838.480112,0.0,1871.310114,0.0,0.0,1650.39992,1228.39996,1511.79992,429.90002,0.0,0.0,0.0,0.0,0.0,0.0,10924.856118025138,10278.170364347618
2516,8566.680246,1.0599999999989285,0.0,0.0,1861.4401119999998,0.0,1894.6801139999998,0.0,0.0,1646.3999999999999,1216.4,1514.40002,432.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,10893.977284114448,10278.170364347618
2517,8693.010086999999,1.0599999999989285,0.0,0.0,1934.7999439999999,0.0,1969.349943,0.0,0.0,1623.20008,1234.8000399999999,1482.40006,447.40002,0.0,0.0,0.0,0.0,0.0,0.0,10832.311065012063,10325.278645184211
2518,8538.619836999998,1.0599999999989285,0.0,0.0,1938.719944,0.0,1973.339943,0.0,0.0,1570.39992,1199.6,1410.20004,445.29999,0.0,0.0,0.0,0.0,0.0,0.0,10745.475849384999,10325.278645184211
2519,8442.060010000001,1.0599999999989285,0.0,0.0,1895.0400000000002,0.0,1928.88,0.0,0.0,1588.3999600000002,1172.8,1398.00004,434.70001,0.0,0.0,23.18,0.0,0.0,0.0,10708.636260526708,10325.278645184211
2520,8419.559818,1.0599999999989285,0.0,0.0,1896.719944,0.0,1930.589943,0.0,0.0,1541.99996,1183.6,1406.19996,436.10001,0.0,0.0,23.290001,0.0,0.0,0.0,10728.186868384379,10325.278645184211
2521,8564.420185999998,1.0599999999989285,0.0,0.0,1917.4401119999998,0.0,1951.6801139999998,0.0,0.0,1570.39992,1224.40004,1436.3999999999999,439.3,0.0,0.0,23.74,0.0,0.0,0.0,10879.611249924206,10325.278645184211
2522,8547.369724,1.0599999999989285,0.0,0.0,1923.599888,0.0,1957.9498859999999,0.0,0.0,1556.79992,1203.1999999999998,1433.00004,447.99999,0.0,0.0,23.76,0.0,0.0,0.0,10863.532265203341,10325.278645184211
2523,8596.740083,1.0599999999989285,0.0,0.0,1930.3200560000002,0.0,1964.7900570000002,0.0,0.0,1564.79996,1180.4,1495.0,437.20001,0.0,0.0,23.17,0.0,0.0,0.0,10925.084732970823,10325.278645184211
2524,8541.630224,1.0599999999989285,0.0,0.0,1944.3200560000002,0.0,1979.0400570000002,0.0,0.0,1546.3999999999999,1154.40004,1458.20008,434.59999000000005,0.0,0.0,23.610001,0.0,0.0,0.0,10917.753393773188,10325.278645184211
2525,8563.719767,1.0599999999989285,0.0,0.0,1971.7599440000001,0.0,2006.9699430000003,0.0,0.0,1533.6000000000001,1155.1999600000001,1437.59994,434.19998,0.0,0.0,23.33,0.0,0.0,0.0,10925.952360686055,10325.278645184211
2526,8345.299856999998,1.0599999999989285,0.0,0.0,1920.7999439999999,0.0,1955.099943,0.0,0.0,1513.99992,1113.1999999999998,1383.00004,435.40000999999995,0.0,0.0,22.74,0.0,0.0,0.0,10885.18391423172,10325.278645184211
2527,8196.100089,1.0599999999989285,0.0,0.0,1907.92,0.0,1941.99,0.0,0.0,1488.00004,1068.00004,1325.8000200000001,441.19999,0.0,0.0,22.129999,0.0,0.0,0.0,10824.042956563979,10325.278645184211
2528,8260.44989,1.0599999999989285,0.0,0.0,1904.0,0.0,1938.0,0.0,0.0,1523.99992,1064.8000399999999,1368.99994,437.09999000000005,0.0,0.0,22.49,0.0,0.0,0.0,10919.351478409095,10325.278645184211
2529,8025.809826999998,1.0599999999989285,0.0,0.0,1869.8399440000003,0.0,1903.2299430000003,0.0,0.0,1490.39992,1043.6,1263.1999999999998,431.50002,0.0,0.0,22.98,0.0,0.0,0.0,11053.806944896918,10325.278645184211
2530,8126.079866999999,1.0599999999989285,0.0,0.0,1878.7999439999999,0.0,1912.349943,0.0,0.0,1506.3999999999999,1078.79996,1293.80004,431.69998,0.0,0.0,23.17,0.0,0.0,0.0,11078.062591630805,10325.278645184211
2531,8160.9701209999985,1.0599999999989285,0.0,0.0,1876.0,0.0,1909.5,0.0,0.0,1501.6000399999998,1114.0,1293.20008,442.5,0.0,0.0,23.110001,0.0,0.0,0.0,11110.425758842497,10325.278645184211
2532,8066.159890999998,1.0599999999989285,0.0,0.0,1881.0400000000002,0.0,1914.63,0.0,0.0,1456.79992,1072.8,1275.59998,441.19999,0.0,0.0,23.030001,0.0,0.0,0.0,11119.446629111097,10325.278645184211
2533,8191.940245999998,1.0599999999989285,0.0,0.0,1884.400112,0.0,1918.0501140000001,0.0,0.0,1450.0,1168.00004,1304.79996,442.40002,0.0,0.0,23.23,0.0,0.0,0.0,11177.938981557578,10325.278645184211
2534,8154.339786999999,1.0599999999989285,0.0,0.0,1869.8399440000003,0.0,1903.2299430000003,0.0,0.0,1460.8000000000002,1152.39996,1298.99994,445.0,0.0,0.0,23.01,0.0,0.0,0.0,11170.653366719442,10325.278645184211
2535,8211.829982,1.0599999999989285,0.0,0.0,1850.2400559999999,0.0,1883.2800569999997,0.0,0.0,1473.99992,1202.39996,1340.0,437.79999,0.0,0.0,23.049999,0.0,0.0,0.0,11255.067479795056,10325.278645184211
2536,8211.849967999999,1.0599999999989285,0.0,0.0,1854.719944,0.0,1887.839943,0.0,0.0,1459.60008,1201.60004,1336.19996,446.8,0.0,0.0,24.030001,0.0,0.0,0.0,11248.30712410763,10325.278645184211
2537,8111.569889999999,1.0599999999989285,0.0,0.0,1825.0400000000002,0.0,1857.63,0.0,0.0,1450.39992,1194.0,1313.3999600000002,446.30001,0.0,0.0,23.74,0.0,0.0,0.0,11067.144761117715,10325.278645184211
2538,8328.040071,1.0599999999989285,0.0,0.0,1858.08,0.0,1891.26,0.0,0.0,1439.60008,1258.79996,1402.20002,452.00001,0.0,0.0,25.040001,0.0,0.0,0.0,11205.414217022932,10372.602838974639
2539,8217.770014,26.10000099999893,0.0,0.0,1836.2400559999999,0.0,1869.0300569999997,0.0,0.0,1411.99996,1211.99996,1414.1999799999999,448.2,0.0,0.0,0.0,0.0,0.0,0.0,11325.137861296334,10372.602838974639
2540,7918.890050999999,26.10000099999893,0.0,0.0,1790.88,0.0,1822.8600000000001,0.0,0.0,1356.3999999999999,1117.2,1360.20004,437.20001,0.0,0.0,0.0,8.05,0.0,0.0,11289.05215110231,10372.602838974639
2541,7983.7001359999995,1.0599999999989285,0.0,0.0,1796.480112,0.0,1828.560114,0.0,0.0,1374.79996,1126.4,1380.39994,443.60001,0.0,0.0,0.0,8.23,24.17,0.0,11315.134497417788,10372.602838974639
2542,7936.770129999998,1.0599999999989285,0.0,0.0,1791.4399999999998,0.0,1823.4299999999998,0.0,0.0,1346.00008,1132.8,1373.00004,436.30001,0.0,0.0,0.0,8.23,24.51,0.0,11408.387704735627,10372.602838974639
2543,8063.269794999998,1.0599999999989285,0.0,0.0,1839.599888,0.0,1872.4498859999999,0.0,0.0,1377.2,1123.1999999999998,1385.20004,430.99998,0.0,0.0,0.0,8.02,25.540001,0.0,11414.89713829359,10372.602838974639
2544,8131.859967999999,26.60000099999893,0.0,0.0,1854.719944,0.0,1887.839943,0.0,0.0,1393.20008,1123.6,1417.79998,419.90002,0.0,0.0,0.0,8.2,0.0,0.0,11480.44537607271,10372.602838974639
2545,8263.429990999999,26.60000099999893,0.0,0.0,1858.08,0.0,1891.26,0.0,0.0,1417.2,1169.6,1467.79998,424.70001,0.0,0.0,0.0,8.19,0.0,0.0,11469.55096730321,10372.602838974639
2546,8051.169906999999,1.0599999999989285,0.0,0.0,1840.719944,0.0,1873.589943,0.0,0.0,1362.40004,1118.79996,1429.40002,417.29999999999995,0.0,0.0,0.0,7.9,0.0,0.0,11312.713394866334,10372.602838974639
2547,8107.450039999998,1.0599999999989285,0.0,0.0,1823.92,0.0,1856.49,0.0,0.0,1401.6000399999998,1131.60004,1455.59998,409.19998,0.0,0.0,0.0,8.16,0.0,19.82,11421.086510470812,10372.602838974639
2548,8037.139896999998,1.0599999999989285,0.0,0.0,1863.6799439999998,0.0,1896.9599429999998,0.0,0.0,1218.79996,1156.0,1459.60006,412.79999,0.0,0.0,0.0,8.17,0.0,20.07,11487.57151750038,10372.602838974639
2549,7907.860081999998,1.0599999999989285,0.0,0.0,1831.2000560000001,0.0,1863.900057,0.0,0.0,1205.59996,1141.99996,1421.6000399999998,414.50001,0.0,0.0,0.0,8.2,0.0,19.799999,11432.391314780241,10372.602838974639
2550,7780.689845999998,1.0599999999989285,0.0,0.0,1803.7599440000001,0.0,1835.9699430000003,0.0,0.0,1168.39996,1134.8000399999999,1386.19996,421.59999999999997,0.0,0.0,0.0,8.44,0.0,20.459999,11363.736125044745,10372.602838974639
2551,7769.400173999998,1.0599999999989285,0.0,0.0,1794.2400559999999,0.0,1826.2800569999997,0.0,0.0,1180.0,1111.60004,1401.6000399999998,425.99998,0.0,0.0,0.0,8.25,0.0,20.370001,11378.102159234986,10372.602838974639
2552,7695.189989999998,1.0599999999989285,0.0,0.0,1760.08,0.0,1791.51,0.0,0.0,1164.0,1083.6,1444.1999799999999,422.00001,0.0,0.0,0.0,8.26,0.0,20.48,11618.440492672746,10372.602838974639
2553,7655.569976999999,1.0599999999989285,0.0,0.0,1767.359944,0.0,1798.919943,0.0,0.0,1132.8,1084.0,1418.20008,424.50001,0.0,0.0,0.0,8.13,0.0,20.6,11622.483101603693,10372.602838974639
2554,7627.02002,1.0599999999989285,0.0,0.0,1754.48,0.0,1785.81,0.0,0.0,1136.4,1056.8000000000002,1442.20002,421.8,0.0,0.0,0.0,8.12,0.0,20.35,11578.471646958238,10372.602838974639
2555,7786.729978999999,1.0599999999989285,0.0,0.0,1776.88,0.0,1808.6100000000001,0.0,0.0,1171.60004,1091.99996,1485.0,422.59998,0.0,0.0,0.0,8.34,0.0,20.639999,11598.228569429619,10372.602838974639
2556,7829.500245999999,1.0599999999989285,0.0,0.0,1810.480112,0.0,1842.810114,0.0,0.0,1152.39996,1077.2,1495.20004,421.50002,0.0,0.0,0.0,8.26,0.0,20.59,11578.996908392883,10372.602838974639
2557,7896.889969999999,1.0599999999989285,0.0,0.0,1821.1200000000001,0.0,1853.64,0.0,0.0,1158.00004,1098.79996,1509.1999799999999,426.39999,0.0,0.0,0.0,8.25,0.0,20.42,11639.544579934507,10372.602838974639
2558,8153.779795999998,1.0599999999989285,0.0,0.0,1821.6799439999998,0.0,1854.2099429999998,0.0,0.0,1188.39996,1134.0,1696.99996,428.69999,0.0,0.0,0.0,8.1,0.0,20.629999,11732.752060608915,10420.14393531994
