date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2413,buy,CCOI,34,58.24,2000,8019.84,2418.0,,2023-08-03,2413.0
2413,buy,IRDM,39,50.01,2000,6069.450000000001,,,2023-08-03,2413.0
2414,buy,IRDM,40,49.7,2000,4081.4500000000007,,,2023-08-04,2414.0
2415,buy,MTZ,20,96.14,2000,2158.6500000000005,,,2023-08-07,2415.0
2415,buy,NEP,40,49.74,2000,169.0500000000004,,,2023-08-07,2415.0
2416,buy,CPB,3,43.31,169.0500000000004,39.1200000000004,,,2023-08-08,2416.0
2418.0,sell,CCOI,34,65.97,39.1200000000004,39.1200000000004,,2421.0,2023-08-10,2418.0
2421,buy,DKL,49,40.04,2000,320.1400000000003,2434.0,,2023-08-15,2421.0
2421,buy,FTNT,5,59.17,320.1400000000003,24.290000000000305,2436.0,,2023-08-15,2421.0
2421.0,clear,CCOI,34,65.97,39.1200000000004,2282.1000000000004,,,2023-08-15,2421.0
2422,buy,VGR,2,10.58,24.290000000000305,3.1300000000003045,2499.0,,2023-08-16,2422.0
2434.0,sell,DKL,49,43.5,3.1300000000003045,3.1300000000003045,,2437.0,2023-09-01,2434.0
2436.0,sell,FTNT,5,62.23,25.04000000000019,25.04000000000019,,2439.0,2023-09-06,2436.0
2437.0,clear,DKL,49,43.5,3.1300000000003045,2134.63,,,2023-09-07,2437.0
2437,buy,DFS,22,89.39,2000,168.05000000000018,2497.0,,2023-09-07,2437.0
2437,buy,IRDM,3,47.67,168.05000000000018,25.04000000000019,2444.0,,2023-09-07,2437.0
2439.0,clear,FTNT,5,62.23,25.04000000000019,336.19000000000017,,,2023-09-11,2439.0
2439,buy,TTC,4,81.85,336.19000000000017,8.790000000000191,2461.0,,2023-09-11,2439.0
2444.0,sell,IRDM,3,50.17,8.790000000000191,8.790000000000191,,2447.0,2023-09-18,2444.0
2447,buy,NYCB,3,11.09,38.280000000000186,5.01000000000019,,,2023-09-21,2447.0
2447,buy,BLDR,1,121.02,159.30000000000018,38.280000000000186,2485.0,,2023-09-21,2447.0
2447.0,clear,IRDM,3,50.17,8.790000000000191,159.30000000000018,,,2023-09-21,2447.0
2451,buy,ABEV,1,2.53,5.01000000000019,2.48000000000019,2478.0,,2023-09-27,2451.0
2461.0,sell,TTC,4,86.09,2.48000000000019,2.48000000000019,,2464.0,2023-10-11,2461.0
2464.0,clear,TTC,4,86.09,2.48000000000019,346.8400000000002,,,2023-10-16,2464.0
2464,buy,BIP,13,25.07,346.8400000000002,20.930000000000177,2477.0,,2023-10-16,2464.0
2467,buy,ROIC,1,11.88,20.930000000000177,9.050000000000177,2478.0,,2023-10-19,2467.0
2468,buy,NOK,2,3.18,9.050000000000177,2.6900000000001763,2477.0,,2023-10-20,2468.0
2477.0,sell,BIP,13,27.19,2.6900000000001763,2.6900000000001763,,2480.0,2023-11-02,2477.0
2477.0,sell,NOK,2,3.35,356.1600000000002,356.1600000000002,,2480.0,2023-11-02,2477.0
2478.0,sell,ROIC,1,12.81,15.400000000000158,15.400000000000158,,2481.0,2023-11-03,2478.0
2478.0,sell,ABEV,1,2.7,12.70000000000016,12.70000000000016,,2481.0,2023-11-03,2478.0
2480.0,clear,NOK,2,3.35,356.1600000000002,362.8600000000002,,,2023-11-07,2480.0
2480.0,clear,BIP,13,27.19,2.6900000000001763,356.1600000000002,,,2023-11-07,2480.0
2480,buy,AEIS,4,87.54,362.8600000000002,12.70000000000016,2485.0,,2023-11-07,2480.0
2481.0,clear,ABEV,1,2.7,12.70000000000016,15.400000000000158,,,2023-11-08,2481.0
2481.0,clear,ROIC,1,12.81,15.400000000000158,28.210000000000157,,,2023-11-08,2481.0
2482,buy,VSH,1,21.31,28.210000000000157,6.9000000000001585,2485.0,,2023-11-09,2482.0
2485.0,sell,AEIS,4,94.12,141.16000000000014,141.16000000000014,,2488.0,2023-11-14,2485.0
2485.0,sell,BLDR,1,134.26,6.9000000000001585,6.9000000000001585,,2488.0,2023-11-14,2485.0
2485.0,sell,VSH,1,22.42,517.6400000000001,517.6400000000001,,2488.0,2023-11-14,2485.0
2488.0,clear,VSH,1,22.42,517.6400000000001,540.0600000000001,,,2023-11-17,2488.0
2488.0,clear,AEIS,4,94.12,141.16000000000014,517.6400000000001,,,2023-11-17,2488.0
2488.0,clear,BLDR,1,134.26,6.9000000000001585,141.16000000000014,,,2023-11-17,2488.0
2490,buy,HI,14,38.47,540.0600000000001,1.4800000000001319,2502.0,,2023-11-21,2490.0
