date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2412,buy,DG,11,167.88,2000,8153.32,,,2023-08-02,2412.0
2412,buy,IRDM,39,50.91,2000,6167.83,,,2023-08-02,2412.0
2413,buy,CCOI,34,58.24,2000,4187.67,2418.0,,2023-08-03,2413.0
2413,buy,IRDM,39,50.01,2000,2237.28,,,2023-08-03,2413.0
2414,buy,IRDM,40,49.7,2000,249.2800000000002,,,2023-08-04,2414.0
2415,buy,MTZ,2,96.14,249.2800000000002,57.0000000000002,,,2023-08-07,2415.0
2415,buy,NEP,1,49.74,57.0000000000002,7.260000000000197,,,2023-08-07,2415.0
2418.0,sell,CCOI,34,65.97,7.260000000000197,7.260000000000197,,2421.0,2023-08-10,2418.0
2421.0,clear,CCOI,34,65.97,7.260000000000197,2250.2400000000002,,,2023-08-15,2421.0
2421,buy,DKL,49,40.04,2000,288.2800000000002,2434.0,,2023-08-15,2421.0
2421,buy,FTNT,4,59.17,288.2800000000002,51.60000000000019,2436.0,,2023-08-15,2421.0
2422,buy,VGR,1,10.58,11.72000000000019,1.1400000000001906,2499.0,,2023-08-16,2422.0
2422,buy,DKL,1,39.88,51.60000000000019,11.72000000000019,2434.0,,2023-08-16,2422.0
2434.0,sell,DKL,49,43.5,1.1400000000001906,1.1400000000001906,,2437.0,2023-09-01,2434.0
2434.0,sell,DKL,1,43.5,2132.6400000000003,2132.6400000000003,,2437.0,2023-09-01,2434.0
2436.0,sell,FTNT,4,62.23,18.880000000000393,18.880000000000393,,2439.0,2023-09-06,2436.0
2437.0,clear,DKL,49,43.5,1.1400000000001906,2132.6400000000003,,,2023-09-07,2437.0
2437.0,clear,DKL,1,43.5,2132.6400000000003,2176.1400000000003,,,2023-09-07,2437.0
2437,buy,DFS,22,89.39,2000,209.5600000000004,2497.0,,2023-09-07,2437.0
2437,buy,IRDM,4,47.67,209.5600000000004,18.880000000000393,2444.0,,2023-09-07,2437.0
2439.0,clear,FTNT,4,62.23,18.880000000000393,267.8000000000004,,,2023-09-11,2439.0
2439,buy,TTC,3,81.85,267.8000000000004,22.250000000000426,2461.0,,2023-09-11,2439.0
2444.0,sell,IRDM,4,50.17,5.490000000000425,5.490000000000425,,2447.0,2023-09-18,2444.0
2445,buy,AES,1,16.76,22.250000000000426,5.490000000000425,2497.0,,2023-09-19,2445.0
2447.0,clear,IRDM,4,50.17,5.490000000000425,206.17000000000044,,,2023-09-21,2447.0
2447,buy,BLDR,1,121.02,206.17000000000044,85.15000000000045,2485.0,,2023-09-21,2447.0
2447,buy,NEP,1,47.86,85.15000000000045,37.29000000000045,,,2023-09-21,2447.0
2447,buy,NYCB,3,11.09,37.29000000000045,4.020000000000451,,,2023-09-21,2447.0
2451,buy,ABEV,1,2.53,4.020000000000451,1.490000000000451,2478.0,,2023-09-27,2451.0
2461.0,sell,TTC,3,86.09,1.490000000000451,1.490000000000451,,2464.0,2023-10-11,2461.0
2464.0,clear,TTC,3,86.09,1.490000000000451,259.76000000000045,,,2023-10-16,2464.0
2464,buy,BIP,10,25.07,259.76000000000045,9.060000000000457,2477.0,,2023-10-16,2464.0
2468,buy,NOK,2,3.18,9.060000000000457,2.7000000000004567,2477.0,,2023-10-20,2468.0
2477.0,sell,BIP,10,27.19,2.7000000000004567,2.7000000000004567,,2480.0,2023-11-02,2477.0
2477.0,sell,NOK,2,3.35,274.6000000000005,274.6000000000005,,2480.0,2023-11-02,2477.0
2478.0,sell,ABEV,1,2.7,18.68000000000046,18.68000000000046,,2481.0,2023-11-03,2478.0
2480,buy,AEIS,3,87.54,281.30000000000047,18.68000000000046,2485.0,,2023-11-07,2480.0
2480.0,clear,BIP,10,27.19,2.7000000000004567,274.6000000000005,,,2023-11-07,2480.0
2480.0,clear,NOK,2,3.35,274.6000000000005,281.30000000000047,,,2023-11-07,2480.0
2481.0,clear,ABEV,1,2.7,18.68000000000046,21.38000000000046,,,2023-11-08,2481.0
2482,buy,VSH,1,21.31,21.38000000000046,0.07000000000046214,2485.0,,2023-11-09,2482.0
2485.0,sell,AEIS,3,94.12,134.33000000000044,134.33000000000044,,2488.0,2023-11-14,2485.0
2485.0,sell,BLDR,1,134.26,0.07000000000046214,0.07000000000046214,,2488.0,2023-11-14,2485.0
2485.0,sell,VSH,1,22.42,416.69000000000045,416.69000000000045,,2488.0,2023-11-14,2485.0
2488.0,clear,VSH,1,22.42,416.69000000000045,439.11000000000047,,,2023-11-17,2488.0
2488.0,clear,BLDR,1,134.26,0.07000000000046214,134.33000000000044,,,2023-11-17,2488.0
2488.0,clear,AEIS,3,94.12,134.33000000000044,416.69000000000045,,,2023-11-17,2488.0
2490,buy,HI,11,38.47,439.11000000000047,15.94000000000051,2502.0,,2023-11-21,2490.0
2497.0,sell,DFS,22,95.62,27.08000000000051,27.08000000000051,,2500.0,2023-12-01,2497.0
2497.0,sell,AES,1,18.13,2130.7200000000007,2130.7200000000007,,2500.0,2023-12-01,2497.0
2499.0,sell,VGR,1,11.14,15.94000000000051,15.94000000000051,,2502.0,2023-12-05,2499.0
2500.0,clear,DFS,22,95.62,27.08000000000051,2130.7200000000007,,,2023-12-06,2500.0
2500.0,clear,AES,1,18.13,2130.7200000000007,2148.850000000001,,,2023-12-06,2500.0
2502.0,clear,VGR,1,11.14,15.94000000000051,27.08000000000051,,,2023-12-08,2502.0
2502.0,sell,HI,11,40.82,2148.850000000001,2148.850000000001,,2505.0,2023-12-08,2502.0
2505.0,clear,HI,11,40.82,2148.850000000001,2597.870000000001,,,2023-12-13,2505.0
2518,buy,APPF,11,166.83,2000,762.7400000000007,2523.0,,2024-01-03,2518.0
2519,buy,FLEX,32,23.18,762.7400000000007,20.9800000000007,2538.0,,2024-01-04,2519.0
2523.0,sell,APPF,11,176.44,20.9800000000007,20.9800000000007,,2526.0,2024-01-10,2523.0
2526.0,clear,APPF,11,176.44,20.9800000000007,1961.8200000000006,,,2024-01-16,2526.0
2526,buy,FLEX,86,22.74,1961.8200000000006,6.180000000000746,2536.0,,2024-01-16,2526.0
2536.0,sell,FLEX,86,24.03,6.180000000000746,6.180000000000746,,2539.0,2024-01-30,2536.0
2538.0,sell,FLEX,32,25.04,4.700000000000543,4.700000000000543,,2541.0,2024-02-01,2538.0
2539.0,clear,FLEX,86,24.03,6.180000000000746,2072.7600000000007,,,2024-02-02,2539.0
2539,buy,RRC,2,28.8,78.40000000000055,20.800000000000544,2549.0,,2024-02-02,2539.0
2539,buy,ERF,146,13.66,2000,78.40000000000055,2543.0,,2024-02-02,2539.0
2540,buy,ELP,2,8.05,20.800000000000544,4.700000000000543,,,2024-02-05,2540.0
2541.0,clear,FLEX,32,25.04,4.700000000000543,805.9800000000005,,,2024-02-06,2541.0
2541,buy,FLEX,33,24.17,805.9800000000005,8.37000000000046,2543.0,,2024-02-06,2541.0
2543.0,sell,ERF,146,15.5,8.37000000000046,8.37000000000046,,2546.0,2024-02-08,2543.0
2543.0,sell,FLEX,33,25.54,2271.3700000000003,2271.3700000000003,,2546.0,2024-02-08,2543.0
2546.0,clear,ERF,146,15.5,8.37000000000046,2271.3700000000003,,,2024-02-13,2546.0
2546.0,clear,FLEX,33,25.54,2271.3700000000003,3114.1900000000005,,,2024-02-13,2546.0
2546,buy,HUM,5,364.48,2000,1291.7900000000004,,,2024-02-13,2546.0
2547,buy,HAE,18,71.24,1291.7900000000004,9.470000000000482,2552.0,,2024-02-14,2547.0
2549.0,sell,RRC,2,30.75,9.470000000000482,9.470000000000482,,2552.0,2024-02-16,2549.0
2552.0,clear,RRC,2,30.75,9.470000000000482,70.97000000000048,,,2024-02-22,2552.0
2552,buy,AGI,6,11.45,70.97000000000048,2.2700000000004934,2558.0,,2024-02-22,2552.0
2552.0,sell,HAE,18,74.9,2.2700000000004934,2.2700000000004934,,2555.0,2024-02-22,2552.0
2555.0,clear,HAE,18,74.9,2.2700000000004934,1350.4700000000005,,,2024-02-27,2555.0
2555,buy,AGI,117,11.51,1350.4700000000005,3.8000000000004093,2558.0,,2024-02-27,2555.0
2558.0,sell,AGI,117,12.31,77.66000000000041,77.66000000000041,,2561.0,2024-03-01,2558.0
2558.0,sell,AGI,6,12.31,3.8000000000004093,3.8000000000004093,,2561.0,2024-03-01,2558.0
