start10000_date1625,Value
Total Return,66.13119699789824
Beta,0.29263685381469695
Alpha,0.3473838582826619
Standard Deviation,7.06392142967566
Sharpe Ratio,0.05223211704313237
Information Ratio,0.049042690201516144
average_risk_free_rate,0.00022916666666666918
GSPC,39.094508216896905
CD,8.579399632784913
