date_nr,Portfolio Value,Cash Value,UFPI Position 1 Value,UPS Position 1 Value,URI Position 1 Value,VAC Position 1 Value,WBA Position 1 Value,AGO Position 1 Value,AY Position 1 Value,AAP Position 1 Value,AB Position 1 Value,ALE Position 1 Value,MUFG Position 1 Value,ALE Position 2 Value,AB Position 2 Value,AEE Position 1 Value,LYG Position 1 Value,AB Position 3 Value,FSK Position 1 Value,MAIN Position 1 Value,MODG Position 1 Value,SNPS Position 1 Value,ADI Position 1 Value,AIZ Position 1 Value,HPQ Position 1 Value,HSBC Position 1 Value,AWI Position 1 Value,AIZ Position 2 Value,CMA Position 1 Value,RITM Position 1 Value,ADI Position 2 Value,AB Position 4 Value,IP Position 1 Value,BEP Position 1 Value,EPR Position 1 Value,SBRA Position 1 Value,AIZ Position 3 Value,NHI Position 1 Value,YELP Position 1 Value,NTES Position 1 Value,USM Position 1 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 2 Value,VIAV Position 3 Value,LHX Position 2 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,EQNR Position 3 Value,VIAV Position 4 Value,ABEV Position 2 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,AMN Position 3 Value,NTCT Position 1 Value,SIRI Position 2 Value,SIRI Position 3 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 4 Value,DFS Position 1 Value,HTLF Position 1 Value,FNB Position 1 Value,ABCB Position 1 Value,AB Position 5 Value,AIN Position 1 Value,EQNR Position 5 Value,FULT Position 1 Value,FULT Position 2 Value,FIBK Position 1 Value,FNB Position 2 Value,ASB Position 1 Value,ABCB Position 2 Value,AIN Position 2 Value,ASB Position 2 Value,BOX Position 1 Value,FULT Position 3 Value,BOX Position 2 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,VLY Position 1 Value,AGYS Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,DKL Position 1 Value,CPB Position 2 Value,WBA Position 2 Value,TTC Position 1 Value,RTX Position 1 Value,AES Position 1 Value,MTZ Position 2 Value,NYCB Position 1 Value,ABEV Position 4 Value,TPH Position 1 Value,CMC Position 1 Value,BIP Position 2 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,FLEX Position 3 Value,ERF Position 2 Value,ERF Position 3 Value,RRC Position 1 Value,ABM Position 1 Value,ELP Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2296,13030.569799,2202.8399349999986,0.0,0.0,0.0,0.0,0.0,0.0,26.059999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.25,0.0,0.0,0.0,1953.75,0.0,0.0,0.0,0.0,0.0,1857.239933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.050000000000004,22.42,0.0,0.0,0.0,0.0,0.0,0.0,22.42,1436.73,1855.0500000000002,1222.7799739999998,0.0,4.65,1975.2599579999999,120.92,13.950000000000001,130.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11199.221021703066,10231.277011378797
2297,13032.679845999999,55.88999999999879,0.0,0.0,0.0,0.0,0.0,0.0,26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.949997,0.0,0.0,0.0,1979.249955,0.0,0.0,0.0,0.0,0.0,1865.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,22.56,0.0,0.0,0.0,0.0,0.0,0.0,22.56,1454.04,1877.4,1252.939961,0.0,4.69,2023.979937,121.199996,14.07,131.32000000000002,1992.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11230.27842961461,10231.277011378797
2298,13143.53001,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.940002,0.0,0.0,0.0,1994.1000299999998,0.0,0.0,0.0,0.0,0.0,1854.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75,22.3,0.0,0.0,0.0,0.0,0.0,0.0,22.3,1442.5,1862.5,1267.369974,0.0,4.61,2047.289958,120.839996,13.830000000000002,129.08,1975.700046,171.800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11075.427022283622,10231.277011378797
2299,13046.160076999999,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,25.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.410004,0.0,0.0,0.0,1986.1500599999997,0.0,0.0,0.0,0.0,0.0,1866.620067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,22.28,0.0,0.0,0.0,0.0,0.0,0.0,22.28,1454.04,1877.4,1202.5,0.0,4.6,1942.5,119.879996,13.799999999999999,128.79999999999998,1987.6599540000002,172.839996,30.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11044.776821615642,10231.277011378797
2300,12999.340268,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.540001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.550003,0.0,0.0,0.0,1973.250045,0.0,0.0,0.0,0.0,0.0,1811.680067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,21.84,0.0,0.0,0.0,0.0,0.0,0.0,21.84,1454.04,1877.4,1223.560039,0.0,4.45,1976.520063,117.32,13.350000000000001,124.60000000000001,1964.200046,170.800004,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10823.425862041768,10231.277011378797
2301,13008.420160000001,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.460007,0.0,0.0,0.0,1956.900105,0.0,0.0,0.0,0.0,0.0,1823.739933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,22.16,0.0,0.0,0.0,0.0,0.0,0.0,22.16,1465.58,1892.3,1225.380026,0.0,4.4,1979.460042,117.239996,13.200000000000001,123.20000000000002,1949.480046,169.520004,30.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10806.394593926696,10231.277011378797
2302,12940.139967000001,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.210007,0.0,0.0,0.0,1923.150105,0.0,0.0,0.0,0.0,0.0,1806.319933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.300000000000004,22.12,0.0,0.0,0.0,0.0,0.0,0.0,22.12,1488.66,1922.1000000000001,1201.069987,0.0,4.39,1940.189979,116.800004,13.169999999999998,122.91999999999999,1945.799954,169.199996,31.190001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10863.986509716353,10231.277011378797
2303,12834.479975999999,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.980003,0.0,0.0,0.0,1919.700045,0.0,0.0,0.0,0.0,0.0,1787.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,21.52,0.0,0.0,0.0,0.0,0.0,0.0,21.52,1471.35,1899.7499999999998,1196.7799739999998,0.0,4.39,1933.2599579999999,114.559996,13.169999999999998,122.91999999999999,1920.5,167.0,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10749.506693325391,10231.277011378797
2304,12742.569899999995,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.360001,0.0,0.0,0.0,1910.400015,0.0,0.0,0.0,0.0,0.0,1762.769933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.949999999999996,21.58,0.0,0.0,0.0,0.0,0.0,0.0,21.58,1482.8899999999999,1914.6499999999999,1183.0,0.0,4.46,1911.0,113.32,13.379999999999999,124.88,1875.8799539999998,163.119996,31.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10782.539976023914,10231.277011378797
2305,12659.170123,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.389999,0.0,0.0,0.0,1910.849985,0.0,0.0,0.0,0.0,0.0,1750.040067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.699999999999996,21.88,0.0,0.0,0.0,0.0,0.0,0.0,21.88,1471.35,1899.7499999999998,1170.130026,0.0,4.39,1890.210042,113.760004,13.169999999999998,122.91999999999999,1866.22,162.28,30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10749.804164646146,10231.277011378797
2306,12652.559954999999,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,26.940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.449997,0.0,0.0,0.0,1896.749955,0.0,0.0,0.0,0.0,0.0,1745.349933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.849999999999994,21.54,0.0,0.0,0.0,0.0,0.0,0.0,21.54,1488.66,1922.1000000000001,1170.130026,0.0,4.27,1890.210042,112.4,12.809999999999999,119.55999999999999,1848.28,160.72,30.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10699.00849499765,10278.170364347618
2307,12619.429916999996,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,26.809999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.809998,0.0,0.0,0.0,1887.14997,0.0,0.0,0.0,0.0,0.0,1794.930067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.800000000000004,21.12,0.0,0.0,0.0,0.0,0.0,0.0,21.12,1454.04,1877.4,1164.799974,0.0,4.3,1881.599958,112.0,12.899999999999999,120.39999999999999,1868.519954,162.479996,31.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10780.130453722786,10278.170364347618
2308,12689.560127,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,28.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.440002,0.0,0.0,0.0,1896.60003,0.0,0.0,0.0,0.0,0.0,1814.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.550000000000004,21.42,0.0,0.0,0.0,0.0,0.0,0.0,21.42,1454.04,1877.4,1169.0900000000001,0.0,4.25,1888.5300000000002,113.199996,12.75,119.0,1892.900092,164.600008,31.219999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10954.205167044593,10278.170364347618
2309,12789.199983999997,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,28.450001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.089996,0.0,0.0,0.0,1861.34994,0.0,0.0,0.0,0.0,0.0,1829.769933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55,21.02,0.0,0.0,0.0,0.0,0.0,0.0,21.02,1505.97,1944.4499999999998,1171.950026,0.0,4.3,1893.150042,111.199996,12.899999999999999,120.39999999999999,1891.0600459999998,164.440004,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10961.732532020656,10278.170364347618
2310,12620.739986999999,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.540001,0.0,0.0,0.0,1823.100015,0.0,0.0,0.0,0.0,0.0,1867.959933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,20.68,0.0,0.0,0.0,0.0,0.0,0.0,20.68,1482.8899999999999,1914.6499999999999,1147.770013,0.0,4.06,1854.090021,110.440004,12.18,113.67999999999999,1855.64,161.36,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10793.722943297455,10278.170364347618
2311,12714.049953,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,28.870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.059998,0.0,0.0,0.0,1830.89997,0.0,0.0,0.0,0.0,0.0,1882.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55,21.02,0.0,0.0,0.0,0.0,0.0,0.0,21.02,1517.51,1959.35,1150.110013,0.0,3.86,1857.870021,110.6,11.58,108.08,1845.519954,160.479996,29.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10808.993839046005,10278.170364347618
2312,12675.35997,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.879997,0.0,0.0,0.0,1798.199955,0.0,0.0,0.0,0.0,0.0,1882.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,20.9,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1511.74,1951.9,1167.790026,0.0,3.8,1886.430042,110.92,11.399999999999999,106.39999999999999,1815.1599540000002,157.839996,29.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.466751918872,10278.170364347618
2313,12446.759887,0.13999999999879265,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.75,0.0,0.0,0.0,1751.25,0.0,0.0,0.0,0.0,0.0,1843.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.550000000000004,20.62,0.0,0.0,0.0,0.0,0.0,0.0,20.62,1488.66,1922.1000000000001,1138.2799739999998,0.0,3.67,1838.7599579999999,110.120004,11.01,102.75999999999999,1811.9399540000002,157.559996,29.790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10455.861424584233,10278.170364347618
