start10000_date1675,Value
Total Return,65.83929614278927
Beta,0.33346622354781535
Alpha,0.3251903563273975
Standard Deviation,6.839686524705894
Sharpe Ratio,0.051290351146384264
Information Ratio,0.04744288757391074
average_risk_free_rate,0.00022980501392757911
GSPC,40.547846895966664
CD,8.579399632784913
