date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2198,buy,UPS,12,164.33,2000,8028.04,2233.0,,2022-09-23,2198.0
2198,buy,URI,7,263.37,2000,6184.45,2201.0,,2022-09-23,2198.0
2198,buy,VAC,16,122.46,2000,4225.09,2205.0,,2022-09-23,2198.0
2198,buy,WBA,60,32.83,2000,2255.29,2219.0,,2022-09-23,2198.0
2199,buy,AGO,43,46.2,2000,268.6899999999998,2204.0,,2022-09-26,2199.0
2199,buy,AIN,3,77.5,268.6899999999998,36.18999999999983,2204.0,,2022-09-26,2199.0
2199,buy,ALSN,1,32.63,36.18999999999983,3.5599999999998246,2201.0,,2022-09-26,2199.0
2201.0,sell,URI,7,277.02,3.5599999999998246,3.5599999999998246,,2204.0,2022-09-28,2201.0
2201.0,sell,ALSN,1,34.75,1942.6999999999996,1942.6999999999996,,2204.0,2022-09-28,2201.0
2204.0,sell,AIN,3,81.62,4102.94,4102.94,,2207.0,2022-10-03,2204.0
2204.0,sell,AGO,43,49.43,1977.4499999999996,1977.4499999999996,,2207.0,2022-10-03,2204.0
2204.0,clear,ALSN,1,34.75,1942.6999999999996,1977.4499999999996,,,2022-10-03,2204.0
2204.0,clear,URI,7,277.02,3.5599999999998246,1942.6999999999996,,,2022-10-03,2204.0
2205.0,sell,VAC,16,131.16,3.939999999999454,3.939999999999454,,2208.0,2022-10-04,2205.0
2207.0,clear,AGO,43,49.43,1977.4499999999996,4102.94,,,2022-10-06,2207.0
2207.0,clear,AIN,3,81.62,4102.94,4347.799999999999,,,2022-10-06,2207.0
2207,buy,AAP,12,165.14,2000,2366.1199999999994,2215.0,,2022-10-06,2207.0
2207,buy,AB,56,35.58,2000,373.6399999999994,2224.0,,2022-10-06,2207.0
2207,buy,ALE,7,49.72,373.6399999999994,25.599999999999454,2218.0,,2022-10-06,2207.0
2207,buy,AQN,2,10.83,25.599999999999454,3.939999999999454,2232.0,,2022-10-06,2207.0
2208,buy,MUFG,1,4.46,4.809999999999619,0.3499999999996186,2218.0,,2022-10-07,2208.0
2208,buy,AEE,1,76.96,130.1799999999996,53.219999999999615,2223.0,,2022-10-07,2208.0
2208,buy,ALE,1,48.41,53.219999999999615,4.809999999999619,2214.0,,2022-10-07,2208.0
2208.0,clear,VAC,16,131.16,3.939999999999454,2102.4999999999995,,,2022-10-07,2208.0
2208,buy,AB,56,35.22,2000,130.1799999999996,2223.0,,2022-10-07,2208.0
2214.0,sell,ALE,1,51.12,0.3499999999996186,0.3499999999996186,,2217.0,2022-10-17,2214.0
2215.0,sell,AAP,12,174.73,1.3399999999996126,1.3399999999996126,,2218.0,2022-10-18,2215.0
2217.0,clear,ALE,1,51.12,0.3499999999996186,51.469999999999615,,,2022-10-20,2217.0
2217,buy,AB,1,33.7,51.469999999999615,17.769999999999612,2220.0,,2022-10-20,2217.0
2217,buy,LBTYA,1,16.43,17.769999999999612,1.3399999999996126,2226.0,,2022-10-20,2217.0
2218.0,clear,AAP,12,174.73,1.3399999999996126,2098.0999999999995,,,2022-10-21,2218.0
2218,buy,MAIN,57,34.66,2000,122.47999999999956,2223.0,,2022-10-21,2218.0
2218,buy,MODG,7,17.12,122.47999999999956,2.63999999999956,2221.0,,2022-10-21,2218.0
2218.0,sell,ALE,7,52.34,2.63999999999956,2.63999999999956,,2221.0,2022-10-21,2218.0
2218.0,sell,MUFG,1,4.73,369.0199999999995,369.0199999999995,,2221.0,2022-10-21,2218.0
2219.0,sell,WBA,60,34.69,81.01999999999953,81.01999999999953,,2222.0,2022-10-24,2219.0
2220.0,sell,AB,1,35.59,6.269999999999186,6.269999999999186,,2223.0,2022-10-25,2220.0
2221.0,sell,MODG,7,18.23,41.85999999999919,41.85999999999919,,2224.0,2022-10-26,2221.0
2221.0,clear,ALE,7,52.34,2.63999999999956,369.0199999999995,,,2022-10-26,2221.0
2221.0,clear,MUFG,1,4.73,369.0199999999995,373.74999999999955,,,2022-10-26,2221.0
2221,buy,SNPS,1,292.73,373.74999999999955,81.01999999999953,2232.0,,2022-10-26,2221.0
2222.0,clear,WBA,60,34.69,81.01999999999953,2162.419999999999,,,2022-10-27,2222.0
2222,buy,ADI,14,140.68,2000,192.89999999999918,2229.0,,2022-10-27,2222.0
2222,buy,AIZ,1,132.19,192.89999999999918,60.709999999999184,2412.0,,2022-10-27,2222.0
2222,buy,HPQ,2,27.22,60.709999999999184,6.269999999999186,2229.0,,2022-10-27,2222.0
2223.0,sell,MAIN,57,36.9,2182.3399999999992,2182.3399999999992,,2226.0,2022-10-28,2223.0
2223.0,sell,AB,56,37.25,14.009999999999167,14.009999999999167,,2226.0,2022-10-28,2223.0
2223.0,sell,AEE,1,82.33,2100.0099999999993,2100.0099999999993,,2226.0,2022-10-28,2223.0
2223.0,clear,AB,1,35.59,6.269999999999186,41.85999999999919,,,2022-10-28,2223.0
2224.0,clear,MODG,7,18.23,41.85999999999919,169.46999999999917,,,2022-10-31,2224.0
2224,buy,HSBC,6,25.91,169.46999999999917,14.009999999999167,2228.0,,2022-10-31,2224.0
2224.0,sell,AB,56,37.63,4.259999999999341,4.259999999999341,,2227.0,2022-10-31,2224.0
2226.0,sell,LBTYA,1,17.79,6.779999999999369,6.779999999999369,,2229.0,2022-11-02,2226.0
2226,buy,EQT,1,40.47,62.78999999999934,22.31999999999934,2229.0,,2022-11-02,2226.0
2226,buy,CMA,4,67.79,333.94999999999936,62.78999999999934,2230.0,,2022-11-02,2226.0
2226,buy,MAT,1,18.06,22.31999999999934,4.259999999999341,2269.0,,2022-11-02,2226.0
