date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2199,buy,AGO,43,46.2,2000,8013.4,2204.0,,2022-09-26,2199.0
2199,buy,AIN,25,77.5,2000,6075.9,2204.0,,2022-09-26,2199.0
2199,buy,ALSN,61,32.63,2000,4085.4699999999993,2201.0,,2022-09-26,2199.0
2199,buy,AN,18,105.36,2000,2188.9899999999993,2201.0,,2022-09-26,2199.0
2199,buy,ARW,21,92.23,2000,252.15999999999917,2205.0,,2022-09-26,2199.0
2199,buy,AY,9,28.0,252.15999999999917,0.15999999999917236,2328.0,,2022-09-26,2199.0
2201.0,sell,ALSN,61,34.75,4166.149999999999,4166.149999999999,,2204.0,2022-09-28,2201.0
2201.0,sell,AN,18,112.43,6285.899999999999,6285.899999999999,,2204.0,2022-09-28,2201.0
2204.0,sell,AGO,43,49.43,0.15999999999917236,0.15999999999917236,,2207.0,2022-10-03,2204.0
2204.0,sell,AIN,25,81.62,2125.6499999999987,2125.6499999999987,,2207.0,2022-10-03,2204.0
2204.0,clear,ALSN,61,34.75,4166.149999999999,6285.899999999999,,,2022-10-03,2204.0
2204.0,clear,AN,18,112.43,6285.899999999999,8309.64,,,2022-10-03,2204.0
2205.0,sell,ARW,21,98.54,0.2199999999994411,0.2199999999994411,,2208.0,2022-10-04,2205.0
2207,buy,MUFG,1,4.52,4.739999999999441,0.2199999999994411,2220.0,,2022-10-06,2207.0
2207,buy,AQN,39,10.83,427.10999999999945,4.739999999999441,2232.0,,2022-10-06,2207.0
2207,buy,AN,19,101.03,2000,427.10999999999945,2223.0,,2022-10-06,2207.0
2207,buy,AAP,12,165.14,2000,6327.959999999999,2215.0,,2022-10-06,2207.0
2207,buy,AB,56,35.58,2000,4335.48,2224.0,,2022-10-06,2207.0
2207.0,clear,AIN,25,81.62,2125.6499999999987,4166.149999999999,,,2022-10-06,2207.0
2207.0,clear,AGO,43,49.43,0.15999999999917236,2125.6499999999987,,,2022-10-06,2207.0
2207,buy,ALE,40,49.72,2000,2346.6799999999994,2218.0,,2022-10-06,2207.0
2208.0,clear,ARW,21,98.54,0.2199999999994411,2069.5599999999995,,,2022-10-07,2208.0
2208,buy,AB,56,35.22,2000,97.23999999999955,2223.0,,2022-10-07,2208.0
2208,buy,AEE,1,76.96,97.23999999999955,20.27999999999956,2223.0,,2022-10-07,2208.0
2208,buy,AQN,1,10.72,20.27999999999956,9.55999999999956,2232.0,,2022-10-07,2208.0
2208,buy,DRH,1,7.84,9.55999999999956,1.71999999999956,2214.0,,2022-10-07,2208.0
2211,buy,LYG,1,1.71,1.71999999999956,0.009999999999560139,2212.0,,2022-10-12,2211.0
2212.0,sell,LYG,1,1.9,0.009999999999560139,0.009999999999560139,,2215.0,2022-10-13,2212.0
2214.0,sell,DRH,1,8.5,1.90999999999956,1.90999999999956,,2217.0,2022-10-17,2214.0
2215.0,sell,AAP,12,174.73,2.8299999999995595,2.8299999999995595,,2218.0,2022-10-18,2215.0
2215.0,clear,LYG,1,1.9,0.009999999999560139,1.90999999999956,,,2022-10-18,2215.0
2217,buy,RITM,1,7.58,10.40999999999956,2.8299999999995595,2220.0,,2022-10-20,2217.0
2217.0,clear,DRH,1,8.5,1.90999999999956,10.40999999999956,,,2022-10-20,2217.0
2218.0,clear,AAP,12,174.73,2.8299999999995595,2099.5899999999992,,,2022-10-21,2218.0
2218,buy,MAIN,57,34.66,2000,123.96999999999935,2223.0,,2022-10-21,2218.0
2218,buy,MODG,7,17.12,123.96999999999935,4.129999999999342,2221.0,,2022-10-21,2218.0
2218.0,sell,ALE,40,52.34,4.129999999999342,4.129999999999342,,2221.0,2022-10-21,2218.0
