start10000_date2971,Value
Total Return,-13.035701649999986
Beta,1.2090150781305773
Alpha,-0.11297586857516295
Standard Deviation,4.21290900564456
Sharpe Ratio,-0.006868632568606887
Information Ratio,-0.027534532196816324
average_risk_free_rate,0.000219748858447491
GSPC,13.818657861794303
CD,3.2527864518421046
