date_nr,Portfolio Value,Cash Value,IRDM Position 1 Value,CCOI Position 1 Value,IRDM Position 2 Value,IRDM Position 3 Value,MTZ Position 1 Value,NEP Position 1 Value,DKL Position 1 Value,FTNT Position 1 Value,DFS Position 1 Value,IRDM Position 4 Value,TTC Position 1 Value,BLDR Position 1 Value,NYCB Position 1 Value,VGR Position 1 Value,NYCB Position 2 Value,BIP Position 1 Value,ROIC Position 1 Value,NOK Position 1 Value,AEIS Position 1 Value,VSH Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,RRC Position 1 Value,ELP Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2482,7750.559906000001,0.45000000000066365,1448.459961,0.0,1448.459961,1485.59996,951.99996,71.97,0.0,0.0,1823.140066,0.0,0.0,121.209999,27.509999999999998,0.0,9.17,0.0,0.0,0.0,341.28,21.309999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9632.116803644265,10138.131171151623
2483,7660.470114,0.45000000000066365,1396.590039,0.0,1396.590039,1432.40004,985.19996,70.830003,0.0,0.0,1837.220044,0.0,0.0,124.32,27.900000000000002,0.0,9.3,0.0,0.0,0.0,357.799988,21.870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9782.536186722738,10138.131171151623
2484,7616.069681,0.45000000000066365,1384.889922,0.0,1384.889922,1420.39992,981.99996,68.19,0.0,0.0,1843.8199559999998,0.0,0.0,123.379997,27.150000000000002,0.0,9.05,0.0,0.0,0.0,350.440004,21.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.359563634593,10138.131171151623
2485,7943.8098020000025,0.45000000000066365,1448.459961,0.0,1448.459961,1485.59996,1033.39996,73.13999700000001,0.0,0.0,1884.7399560000001,0.0,0.0,134.259995,27.299999999999997,0.0,9.1,0.0,0.0,0.0,376.480012,22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.805643954904,10138.131171151623
2486,8020.379977000002,533.6100070000007,1460.939961,0.0,1460.939961,1498.3999600000002,1073.6,71.01,0.0,0.0,1884.520088,0.0,0.0,0.0,28.02,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9976.7131719595,10138.131171151623
2487,7985.119961000002,533.6100070000007,1463.2800000000002,0.0,1463.2800000000002,1500.8000000000002,1066.20002,69.27,0.0,0.0,1852.399934,0.0,0.0,0.0,27.21,0.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9988.589723370505,10138.131171151623
2488,7472.969914000001,0.45000000000066365,1453.5300000000002,0.0,1453.5300000000002,1490.8000000000002,1067.39998,69.78,0.0,0.0,1900.359934,0.0,0.0,0.0,27.839999999999996,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.395587309938,10138.131171151623
2489,7477.949917,0.45000000000066365,1440.27,0.0,1440.27,1477.2,1098.79998,70.86000299999999,0.0,0.0,1912.899934,0.0,0.0,0.0,27.900000000000002,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10075.308681430743,10138.131171151623
2490,7936.950313000001,0.45000000000066365,1423.110078,0.0,1423.110078,1459.60008,1132.60002,71.01,0.0,0.0,1890.6800440000002,0.0,0.0,0.0,27.21,0.0,9.07,0.0,0.0,0.0,0.0,0.0,500.11001300000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10054.94717550937,10138.131171151623
2491,8061.320022000002,0.45000000000066365,1455.48,0.0,1455.48,1492.8,1146.8000000000002,70.94999999999999,0.0,0.0,1902.3400219999999,0.0,0.0,0.0,27.39,0.0,9.13,0.0,0.0,0.0,0.0,0.0,500.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.781615787228,10138.131171151623
2492,8085.159921,0.45000000000066365,1461.7199999999998,0.0,1461.7199999999998,1499.1999999999998,1143.6,70.53,0.0,0.0,1908.939934,0.0,0.0,0.0,27.509999999999998,0.0,9.17,0.0,0.0,0.0,0.0,0.0,502.319987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.807522959985,10138.131171151623
2493,8037.2901,0.45000000000066365,1459.77,0.0,1459.77,1497.2,1133.00004,69.600003,0.0,0.0,1879.6800440000002,0.0,0.0,0.0,27.599999999999998,0.0,9.2,0.0,0.0,0.0,0.0,0.0,501.02001299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10082.067000360443,10138.131171151623
2494,8089.599917000001,0.45000000000066365,1479.659961,0.0,1479.659961,1517.59996,1091.8000000000002,68.94,0.0,0.0,1918.8400219999999,0.0,0.0,0.0,27.72,0.0,9.24,0.0,0.0,0.0,0.0,0.0,495.690013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10091.948621192283,10138.131171151623
2495,8228.980027,0.45000000000066365,1482.7800000000002,0.0,1482.7800000000002,1520.8000000000002,1179.00002,70.11000299999999,0.0,0.0,1955.579978,0.0,0.0,0.0,28.71,0.0,9.57,0.0,0.0,0.0,0.0,0.0,499.200026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10082.399127642706,10138.131171151623
2496,8366.929773,0.45000000000066365,1485.899922,0.0,1485.899922,1523.99992,1212.79998,70.620003,0.0,0.0,2046.0,0.0,0.0,0.0,28.23,0.0,9.41,0.0,0.0,0.0,0.0,0.0,503.62002599999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10120.551661497104,10138.131171151623
2497,8628.269928000002,0.45000000000066365,1529.189961,0.0,1529.189961,1568.3999600000002,1262.39998,76.23,0.0,0.0,2103.640066,0.0,0.0,0.0,29.759999999999998,0.0,9.92,0.0,0.0,0.0,0.0,0.0,519.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10179.997171824367,10184.597605686069
2498,8711.359965000001,2104.0900660000007,1548.689961,0.0,1548.689961,1588.3999600000002,1287.20002,72.629997,0.0,0.0,0.0,0.0,0.0,0.0,29.490000000000002,0.0,9.83,0.0,0.0,0.0,0.0,0.0,522.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10124.93856344863,10184.597605686069
2499,8759.460216,2104.0900660000007,1559.610078,0.0,1559.610078,1599.60008,1312.59994,74.97,0.0,0.0,0.0,0.0,0.0,0.0,28.950000000000003,0.0,9.65,0.0,0.0,0.0,0.0,0.0,510.37997400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10119.178793251303,10184.597605686069
2500,6635.249793000001,0.45000000000066365,1557.659961,0.0,1557.659961,1597.59996,1288.99994,79.679997,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,0.0,9.6,0.0,0.0,0.0,0.0,0.0,514.799974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10079.651228696785,10184.597605686069
2501,6626.239738000001,0.45000000000066365,1550.639922,0.0,1550.639922,1590.39992,1296.3999999999999,78.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,9.82,0.0,0.0,0.0,0.0,0.0,520.1299740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10159.967795400888,10184.597605686069
2502,6765.080236000002,0.45000000000066365,1582.620078,0.0,1582.620078,1623.20008,1328.6000000000001,77.97,0.0,0.0,0.0,0.0,0.0,0.0,29.22,0.0,9.74,0.0,0.0,0.0,0.0,0.0,530.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.577920894011,10184.597605686069
2503,6697.619937000002,531.1100000000006,1553.7600000000002,0.0,1553.7600000000002,1593.6000000000001,1345.39994,80.429997,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10241.613954676835,10184.597605686069
2504,6669.699858999999,531.1100000000006,1542.449961,0.0,1542.449961,1581.99996,1352.79998,79.409997,0.0,0.0,0.0,0.0,0.0,0.0,29.61,0.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10288.718799050275,10184.597605686069
2505,6303.830000000002,0.45000000000066365,1569.75,0.0,1569.75,1610.0,1425.0,86.52,0.0,0.0,0.0,0.0,0.0,0.0,31.77,0.0,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10429.166770698776,10184.597605686069
2506,6448.249977,0.45000000000066365,1586.52,0.0,1586.52,1627.2,1510.59998,91.679997,0.0,0.0,0.0,0.0,0.0,0.0,33.96,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10456.773426941176,10184.597605686069
2507,6314.109744,11.770000000000664,1560.389922,0.0,1560.389922,1600.39992,1457.79998,90.48,0.0,0.0,0.0,0.0,0.0,0.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10455.976101673303,10184.597605686069
2508,6263.350138,11.770000000000664,1554.540039,0.0,1554.540039,1594.40004,1427.20002,89.28,0.0,0.0,0.0,0.0,0.0,0.0,31.619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10503.324363958036,10184.597605686069
2509,6337.240078000002,0.45000000000066365,1567.800039,0.0,1567.800039,1608.00004,1469.79996,91.71000000000001,0.0,0.0,0.0,0.0,0.0,0.0,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10564.941146810505,10184.597605686069
2510,6194.07998,0.45000000000066365,1541.2800000000002,0.0,1541.2800000000002,1580.8000000000002,1410.59998,89.19,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10409.802732282613,10184.597605686069
2511,6352.5300400000015,0.45000000000066365,1580.2800000000002,0.0,1580.2800000000002,1620.8000000000002,1448.80004,91.74,0.0,0.0,0.0,0.0,0.0,0.0,30.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10517.03897938482,10184.597605686069
2512,6381.419919999999,0.45000000000066365,1585.7399999999998,0.0,1585.7399999999998,1626.3999999999999,1461.79992,91.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10534.497880035578,10184.597605686069
2513,6479.1100780000015,0.45000000000066365,1607.5800390000002,0.0,1607.5800390000002,1648.80004,1491.99996,91.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.076603321782,10184.597605686069
2514,6438.740141000001,0.45000000000066365,1594.320039,0.0,1594.320039,1635.20004,1492.20002,91.590003,0.0,0.0,0.0,0.0,0.0,0.0,30.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10594.209525122644,10184.597605686069
2515,6504.319681000001,0.45000000000066365,1609.139922,0.0,1609.139922,1650.39992,1511.79992,92.129997,0.0,0.0,0.0,0.0,0.0,0.0,31.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10598.131233519818,10184.597605686069
2516,6493.650019999999,0.45000000000066365,1605.2399999999998,0.0,1605.2399999999998,1646.3999999999999,1514.40002,91.23,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10568.175879363384,10184.597605686069
2517,6395.130299,0.45000000000066365,1582.620078,0.0,1582.620078,1623.20008,1482.40006,92.61000299999999,0.0,0.0,0.0,0.0,0.0,0.0,31.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508.35388485274,10231.277011378797
2518,7999.119826000001,0.45000000000066365,1531.139922,0.0,1531.139922,1570.39992,1410.20004,89.97,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.130022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10424.115611967094,10231.277011378797
2519,8861.019845,0.45000000000066365,1548.689961,0.0,1548.689961,1588.3999600000002,1398.00004,87.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.6899230000001,834.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10388.377768549193,10231.277011378797
2520,8721.989944,0.45000000000066365,1503.449961,0.0,1503.449961,1541.99996,1406.19996,88.77,0.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.850066,838.440036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10407.343684944999,10231.277011378797
2521,8891.479778,0.45000000000066365,1531.139922,0.0,1531.139922,1570.39992,1436.3999999999999,91.830003,0.0,0.0,0.0,0.0,0.0,0.0,31.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.7100110000001,854.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10554.239483862284,10231.277011378797
2522,8919.299881,0.45000000000066365,1517.879922,0.0,1517.879922,1556.79992,1433.00004,90.24,0.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.3100769999999,855.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.641366291442,10231.277011378797
2523,9006.689904,0.45000000000066365,1525.679961,0.0,1525.679961,1564.79996,1495.0,88.53,0.0,0.0,0.0,0.0,0.0,0.0,31.589999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.8400219999999,834.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10598.353011378505,10231.277011378797
2524,8928.360141000001,1941.2900220000006,1507.7399999999998,0.0,1507.7399999999998,1546.3999999999999,1458.20008,86.580003,0.0,0.0,0.0,0.0,0.0,0.0,30.450000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.9600360000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10591.240927329565,10231.277011378797
2525,8859.529959000001,1941.2900220000006,1495.2600000000002,0.0,1495.2600000000002,1533.6000000000001,1437.59994,86.63999700000001,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10599.194691331864,10231.277011378797
2526,8714.239804,0.45000000000066365,1476.149922,0.0,1476.149922,1513.99992,1383.00004,83.49,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.64,1932.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10559.645488940367,10231.277011378797
2527,8516.96002,0.45000000000066365,1450.800039,0.0,1450.800039,1488.00004,1325.8000200000001,80.100003,0.0,0.0,0.0,0.0,0.0,0.0,29.369999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.679964,1881.049915,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.33304710082,10231.277011378797
2528,8709.719707,0.45000000000066365,1485.899922,0.0,1485.899922,1523.99992,1368.99994,79.86000299999999,0.0,0.0,0.0,0.0,0.0,0.0,29.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.64,1911.6499999999999,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.791218748567,10231.277011378797
2529,8562.929764,0.45000000000066365,1453.139922,0.0,1453.139922,1490.39992,1263.1999999999998,78.27,0.0,0.0,0.0,0.0,0.0,0.0,29.910000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.28,1953.3,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10723.225584520304,10231.277011378797
2530,8667.060037000001,0.45000000000066365,1468.7399999999998,0.0,1468.7399999999998,1506.3999999999999,1293.80004,80.909997,0.0,0.0,0.0,0.0,0.0,0.0,30.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.1200000000001,1969.45,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.755828256464,10231.277011378797
2531,8648.090319000003,0.45000000000066365,1464.060039,0.0,1464.060039,1501.6000399999998,1293.20008,83.55000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.9600360000001,1964.350085,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10778.151124408325,10231.277011378797
2532,8485.919865000002,0.45000000000066365,1420.379922,0.0,1420.379922,1456.79992,1275.59998,80.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.080036,1957.5500849999999,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10786.902211462868,10231.277011378797
2533,8526.209963,0.45000000000066365,1413.75,0.0,1413.75,1450.0,1304.79996,87.600003,0.0,0.0,0.0,0.0,0.0,0.0,30.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.28,1974.55,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10843.645258756853,10231.277011378797
2534,8525.309937000002,0.45000000000066365,1424.2800000000002,0.0,1424.2800000000002,1460.8000000000002,1298.99994,86.429997,0.0,0.0,0.0,0.0,0.0,0.0,31.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.36,1955.8500000000001,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10836.57753160903,10231.277011378797
2535,8613.78964,0.45000000000066365,1437.149922,0.0,1437.149922,1473.99992,1340.0,90.179997,0.0,0.0,0.0,0.0,0.0,0.0,31.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.799964,1959.2499149999999,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10918.46710879627,10231.277011378797
2536,8686.09032,0.45000000000066365,1423.110078,0.0,1423.110078,1459.60008,1336.19996,90.120003,0.0,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.080036,2042.5500849999999,14.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10911.908932103912,10231.277011378797
2537,8613.409809000002,2057.7300850000006,1414.139922,0.0,1414.139922,1450.39992,1313.3999600000002,89.55000000000001,0.0,0.0,0.0,0.0,0.0,0.0,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10736.164512516192,10231.277011378797
2538,8719.850374,2057.7300850000006,1403.610078,0.0,1403.610078,1439.60008,1402.20002,94.409997,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.440036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10870.298804395157,10278.170364347618
2539,8642.469893,901.8900360000006,1376.699961,0.0,1376.699961,1411.99996,1414.1999799999999,90.899997,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.3600000000001,57.599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10986.44192610376,10278.170364347618
2540,8452.870076,901.8900360000006,1322.4899999999998,0.0,1322.4899999999998,1356.3999999999999,1360.20004,83.78999999999999,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.02,56.34,8.05,0.0,0.0,0.0,0.0,0.0,0.0,10951.435415431271,10278.170364347618
2541,8552.329822000002,0.45000000000066365,1340.429961,0.0,1340.429961,1374.79996,1380.39994,84.48,0.0,0.0,0.0,0.0,0.0,0.0,12.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.06,56.16,8.23,894.2900000000001,0.0,0.0,0.0,0.0,0.0,10976.737728445121,10278.170364347618
2542,8505.630276,0.45000000000066365,1312.350078,0.0,1312.350078,1346.00008,1373.00004,84.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.18,55.8,8.23,906.87,0.0,0.0,0.0,0.0,0.0,11067.202052956496,10278.170364347618
2543,8818.120075,0.45000000000066365,1342.77,0.0,1342.77,1377.2,1385.20004,84.24,0.0,0.0,0.0,0.0,0.0,0.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0,56.919998,8.02,944.980037,0.0,0.0,0.0,0.0,0.0,11073.516811737562,10278.170364347618
2544,8899.320253000002,3208.430037000001,1358.370078,0.0,1358.370078,1393.20008,1417.79998,84.27,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.98,8.2,0.0,0.0,0.0,0.0,0.0,0.0,11137.104727093525,10278.170364347618
2545,9025.010017,3208.430037000001,1381.77,0.0,1381.77,1417.2,1467.79998,87.72,0.0,0.0,0.0,0.0,0.0,0.0,14.669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.46,8.19,0.0,0.0,0.0,0.0,0.0,0.0,11126.53613263302,10278.170364347618
2546,7433.850188,0.45000000000066365,1328.340039,0.0,1328.340039,1362.40004,1429.40002,83.909997,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.939998,7.9,0.0,1822.400055,0.0,0.0,0.0,0.0,10974.389032746716,10278.170364347618
2547,8960.070107999998,0.45000000000066365,1366.560039,0.0,1366.560039,1401.6000399999998,1455.59998,84.870003,0.0,0.0,0.0,0.0,0.0,0.0,13.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,8.16,0.0,1811.450045,1353.559962,39.64,0.0,0.0,11079.521081073342,10278.170364347618
2548,8451.189938,0.45000000000066365,1188.3299610000001,0.0,1188.3299610000001,1218.79996,1459.60006,86.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.259998,8.17,0.0,1819.900055,1365.719943,40.14,0.0,0.0,11144.017750132287,10278.170364347618
2549,8397.660001,0.45000000000066365,1175.459961,0.0,1175.459961,1205.59996,1421.6000399999998,85.649997,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,8.2,0.0,1834.6000649999999,1374.840019,39.599998,0.0,0.0,11090.487797554204,10278.170364347618
2550,8236.339918,61.950000000000664,1139.189961,0.0,1139.189961,1168.39996,1386.19996,85.11000299999999,0.0,0.0,0.0,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,1835.700075,1357.17,40.919998,0.0,0.0,11023.885848492515,10278.170364347618
2551,8320.540018000002,61.950000000000664,1150.5,0.0,1150.5,1180.0,1401.6000399999998,83.370003,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,1838.0000300000002,1392.1299430000001,40.740002,0.0,0.0,11037.822243993616,10278.170364347618
2552,8343.549953000002,0.45000000000066365,1134.9,0.0,1134.9,1164.0,1444.1999799999999,81.27,0.0,0.0,0.0,0.0,0.0,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0.0,1840.3999350000001,1423.100038,40.96,57.25,0.0,11270.97288421269,10278.170364347618
2553,8201.700138000002,1423.5500380000008,1104.48,0.0,1104.48,1132.8,1418.20008,81.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,1814.5500200000001,0.0,41.2,59.45,0.0,11274.894592609864,10278.170364347618
