Date,Open,High,Low,Close,Adj Close,Volume
2021-06-09,24.500000,26.000000,24.500000,24.750000,24.174782,295900
2021-06-10,24.750000,25.450001,24.700001,24.750000,24.174782,147700
2021-06-11,25.000000,25.230000,24.700001,24.889999,24.311527,71000
2021-06-14,25.010000,25.430000,24.219999,24.660000,24.086876,210100
2021-06-15,24.730000,24.874001,24.240000,24.360001,23.793848,176900
2021-06-16,24.150000,25.000000,24.150000,24.690001,24.116177,186800
2021-06-17,24.500000,24.500000,22.129999,23.959999,23.403143,315900
2021-06-18,23.430000,24.145000,23.355000,23.840000,23.285933,199800
2021-06-21,24.590000,24.879999,23.950001,24.709999,24.135712,114900
2021-06-22,24.500000,24.870001,24.260000,24.760000,24.184551,177200
2021-06-23,24.790001,25.139999,24.405001,24.700001,24.125944,294100
2021-06-24,24.930000,25.000000,24.809999,24.995001,24.414089,65600
2021-06-25,25.100000,25.250000,24.900000,25.250000,24.663162,172300
2021-06-28,25.450001,25.490000,24.610001,25.100000,24.516649,105800
2021-06-29,25.030001,25.219999,24.975000,25.020000,24.438509,140600
2021-06-30,25.020000,25.100000,24.420000,24.730000,24.155247,138400
2021-07-01,25.000000,25.670000,24.900000,25.400000,24.809677,220900
2021-07-02,25.500000,25.670000,25.240000,25.440001,24.848745,215800
2021-07-06,25.620001,25.620001,24.330000,24.580000,24.008736,219900
2021-07-07,24.450001,24.660000,24.162001,24.299999,23.735239,181900
2021-07-08,23.969999,24.370001,23.420000,24.000000,23.442213,581500
2021-07-09,24.170000,24.639999,23.750000,24.440001,23.871988,83800
2021-07-12,24.219999,24.700001,23.850000,24.020000,23.461750,166900
2021-07-13,23.969999,24.430000,23.309999,23.660000,23.110117,440400
2021-07-14,23.760000,24.290001,22.900000,23.000000,22.465454,534600
2021-07-15,22.940001,23.000000,21.430000,22.290001,21.771955,757000
2021-07-16,22.330000,22.389999,21.540001,21.590000,21.088224,409800
2021-07-19,21.110001,21.549999,20.540001,21.010000,20.521706,533100
2021-07-20,21.000000,21.260000,20.730000,21.059999,20.570541,92400
2021-07-21,21.170000,22.200001,21.170000,21.870001,21.361719,80400
2021-07-22,21.900000,22.459999,21.712999,21.950001,21.439859,315400
2021-07-23,21.900000,21.910000,21.639999,21.709999,21.205435,29400
2021-07-26,21.709999,22.379999,21.620001,22.260000,21.742653,133500
2021-07-27,22.230000,22.250000,22.000000,22.250000,21.732885,222100
2021-07-28,22.190001,22.799999,22.090000,22.330000,21.811026,231800
2021-07-29,22.360001,22.549999,22.350000,22.420000,21.898933,214400
2021-07-30,22.170000,22.799999,21.500000,22.000000,21.488697,66200
2021-08-02,22.110001,22.840000,21.760000,22.299999,21.781721,49700
2021-08-03,22.129999,22.330000,21.715000,22.150000,21.635210,91100
2021-08-04,21.760000,22.145000,21.330000,21.450001,20.951479,40100
2021-08-05,21.350000,21.635000,20.340000,20.400000,19.925880,156300
2021-08-06,20.580000,21.170000,20.580000,20.889999,20.404493,55400
2021-08-09,20.650000,20.900000,20.430000,20.799999,20.316586,207800
2021-08-10,20.709999,21.284000,20.650000,21.209999,20.717054,180300
2021-08-11,21.280001,21.860001,21.280001,21.530001,21.029619,36700
2021-08-12,21.389999,22.020000,21.389999,21.990000,21.478928,27900
2021-08-13,21.480000,21.940001,21.260000,21.260000,20.765896,46100
2021-08-16,21.200001,21.540001,20.648001,21.100000,20.609613,49200
2021-08-17,20.850000,22.469999,20.850000,22.000000,21.488697,160000
2021-08-18,22.360001,23.020000,22.340000,23.020000,22.484989,49600
2021-08-19,22.660000,23.110001,21.820000,21.820000,21.312878,285200
2021-08-20,21.780001,22.389999,21.520000,21.520000,21.019852,38900
2021-08-23,21.799999,22.290001,21.260000,21.990000,21.478928,113800
2021-08-24,22.000000,22.400000,21.930000,22.280001,21.762188,278900
2021-08-25,22.309999,22.889999,22.020000,22.090000,21.576605,157100
2021-08-26,22.600000,23.700001,22.549999,23.129999,22.592432,431000
2021-08-27,23.070000,23.420000,22.587000,23.410000,22.865925,208900
2021-08-30,23.290001,23.930000,22.903000,23.389999,22.846388,117400
2021-08-31,23.219999,24.590000,23.219999,24.350000,23.784079,234900
2021-09-01,24.480000,25.100000,24.330000,24.990000,24.409204,327500
2021-09-02,25.030001,25.990000,24.719999,25.680000,25.083168,639500
2021-09-03,25.590000,25.660000,24.950001,25.000000,24.418972,164300
2021-09-07,25.260000,28.459999,25.129999,27.459999,26.821798,980700
2021-09-08,27.030001,27.895000,26.709999,27.590000,26.948780,287000
2021-09-09,27.500000,29.059999,26.889999,26.990000,26.362722,626900
2021-09-10,27.350000,28.100000,27.010000,27.950001,27.300411,423600
2021-09-13,27.900000,28.610001,27.709999,27.980000,27.329714,327400
2021-09-14,27.990000,28.320000,27.395000,27.879999,27.232037,292700
2021-09-15,28.120001,28.754999,27.600000,28.480000,27.818092,934000
2021-09-16,28.389999,28.965000,27.510000,27.719999,27.075756,441000
2021-09-17,27.559999,28.170000,26.740000,26.820000,26.196672,3083600
2021-09-20,26.440001,26.690001,25.000000,26.299999,25.688759,412200
2021-09-21,26.480000,26.629999,25.900000,26.309999,25.698526,250300
2021-09-22,26.340000,26.889999,26.030001,26.139999,25.532476,108600
2021-09-23,25.920000,26.500000,25.905001,26.150000,25.542246,77300
2021-09-24,26.049999,26.094999,25.770000,25.809999,25.210146,112500
2021-09-27,26.000000,27.889999,26.000000,27.820000,27.173433,328400
2021-09-28,28.000000,29.000000,27.690001,27.790001,27.144131,334700
2021-09-29,27.889999,28.110001,26.900000,27.129999,26.499468,89800
2021-09-30,27.209999,27.209999,26.709999,27.059999,26.431097,181400
2021-10-01,27.150000,28.209999,27.059999,27.750000,27.105059,210600
2021-10-04,28.059999,28.600000,27.570000,27.930000,27.280876,280700
2021-10-05,28.260000,28.400000,27.530001,27.980000,27.329714,176600
2021-10-06,27.980000,27.980000,26.879999,27.219999,26.587378,119700
2021-10-07,27.260000,27.660000,27.209999,27.660000,27.017151,163700
2021-10-08,27.500000,27.719999,26.260000,26.559999,25.942715,212000
2021-10-11,26.680000,27.260000,26.510000,27.059999,26.431097,68600
2021-10-12,26.930000,26.938000,26.254999,26.549999,25.932947,64600
2021-10-13,26.330000,26.930000,26.135000,26.799999,26.177137,108900
2021-10-14,26.540001,27.530001,26.500000,27.040001,26.411562,83100
2021-10-15,27.129999,27.465000,26.639999,26.650000,26.030624,119200
2021-10-18,26.680000,27.110001,26.350000,26.469999,25.854809,27500
2021-10-19,26.299999,26.920000,26.011000,26.770000,26.147837,59500
2021-10-20,26.610001,27.799999,26.540001,27.790001,27.144131,115300
2021-10-21,27.500000,27.650000,26.010000,26.240000,25.630154,112500
2021-10-22,26.340000,26.690001,26.243999,26.570000,25.952482,48600
2021-10-25,26.500000,28.020000,26.500000,27.900000,27.251574,1202700
2021-10-26,28.030001,28.194000,27.570000,27.709999,27.065989,75200
2021-10-27,27.559999,27.740000,26.555000,26.620001,26.001322,70700
2021-10-28,26.639999,26.860001,25.438999,25.889999,25.288288,101800
2021-10-29,25.799999,26.094999,25.160000,25.160000,24.575254,57300
2021-11-01,25.350000,26.480000,25.350000,26.170000,25.561779,39300
2021-11-02,26.570000,27.174000,26.510000,26.990000,26.362722,211300
2021-11-03,26.790001,27.115000,26.260000,26.730000,26.108765,83000
2021-11-04,26.809999,27.340000,26.610001,27.290001,26.655752,192500
2021-11-05,27.500000,28.510000,27.480000,27.950001,27.300411,206900
2021-11-08,28.299999,29.030001,28.180000,28.840000,28.169725,243100
2021-11-09,28.680000,28.850000,27.535000,28.570000,27.906002,200400
2021-11-10,27.670000,27.940001,25.290001,26.290001,25.678993,960100
2021-11-11,26.129999,26.180000,25.510000,25.730000,25.132006,282400
2021-11-12,25.719999,26.920000,25.459999,26.820000,26.196672,457300
2021-11-15,26.750000,26.750000,25.610001,26.139999,25.532476,233400
2021-11-16,26.049999,27.150000,25.990000,26.540001,25.923183,230100
2021-11-17,26.379999,26.629999,26.010000,26.200001,25.591084,310500
2021-11-18,26.200001,26.410000,25.629999,25.910000,25.307823,280000
2021-11-19,25.330000,25.750000,25.150000,25.549999,24.956190,463300
2021-11-22,25.510000,25.879999,24.850000,25.590000,24.995260,318900
2021-11-23,25.740000,26.100000,24.940001,25.600000,25.005028,270900
