Ticker,Earning Date
GNTX,2024-01-26
GNTX,2023-10-27
GNTX,2023-07-28
GNTX,2023-04-28
GNTX,2023-01-27
GNTX,2022-10-28
GNTX,2022-07-22
GNTX,2022-04-22
GNTX,2022-01-28
GNTX,2021-10-22
GNTX,2021-07-23
GNTX,2021-04-23
GNTX,2021-01-29
GNTX,2020-10-23
GNTX,2020-07-24
GNTX,2020-04-24
GNTX,2020-01-31
GNTX,2019-10-18
GNTX,2019-07-19
GNTX,2019-04-24
GNTX,2019-01-30
GNTX,2018-10-19
GNTX,2018-07-20
GNTX,2018-04-20
GNTX,2018-01-26
GNTX,2017-10-20
GNTX,2017-07-21
GNTX,2017-04-21
GNTX,2017-01-27
GNTX,2016-10-20
GNTX,2016-07-22
GNTX,2016-04-22
GNTX,2016-01-28
GNTX,2015-10-21
GNTX,2015-07-23
GNTX,2015-04-22
GNTX,2015-01-28
GNTX,2024-04-26
