Ticker,Earning Date
SANM,2024-01-29
SANM,2023-11-06
SANM,2023-07-31
SANM,2023-05-11
SANM,2023-01-30
SANM,2022-11-07
SANM,2022-08-01
SANM,2022-05-02
SANM,2022-01-31
SANM,2021-11-08
SANM,2021-08-02
SANM,2021-05-03
SANM,2021-02-02
SANM,2020-11-10
SANM,2020-07-29
SANM,2020-04-27
SANM,2020-01-27
SANM,2019-10-28
SANM,2019-07-29
SANM,2019-04-29
SANM,2019-01-28
SANM,2018-10-29
SANM,2018-07-30
SANM,2018-04-23
SANM,2018-01-29
SANM,2017-10-30
SANM,2017-07-24
SANM,2017-04-24
SANM,2017-01-30
SANM,2016-11-01
SANM,2016-07-25
SANM,2016-04-25
SANM,2016-01-25
SANM,2015-11-02
SANM,2015-07-20
SANM,2015-04-20
SANM,2015-01-26
SANM,2024-05-09
