Ticker,Earning Date
ITUB,2024-02-05
ITUB,2023-11-06
ITUB,2023-08-07
ITUB,2023-05-08
ITUB,2023-02-07
ITUB,2022-11-10
ITUB,2022-08-08
ITUB,2022-05-09
ITUB,2022-02-10
ITUB,2021-11-04
ITUB,2021-08-02
ITUB,2021-05-04
ITUB,2021-02-01
ITUB,2020-11-03
ITUB,2020-08-03
ITUB,2020-05-04
ITUB,2020-02-10
ITUB,2019-11-04
ITUB,2019-07-29
ITUB,2019-05-02
ITUB,2018-10-29
ITUB,2018-07-30
ITUB,2018-04-30
ITUB,2018-02-05
ITUB,2017-10-30
ITUB,2017-07-31
ITUB,2017-05-03
ITUB,2017-02-07
ITUB,2016-11-01
ITUB,2016-08-03
ITUB,2016-05-03
ITUB,2016-02-02
ITUB,2015-11-03
ITUB,2015-08-04
ITUB,2015-05-05
ITUB,2015-02-03
ITUB,2024-05-13
