Ticker,Earning Date
BURL,2024-03-07
BURL,2023-11-21
BURL,2023-08-24
BURL,2023-05-25
BURL,2023-03-02
BURL,2022-11-22
BURL,2022-08-25
BURL,2022-05-26
BURL,2022-03-03
BURL,2021-11-23
BURL,2021-08-26
BURL,2021-05-27
BURL,2021-03-04
BURL,2020-11-24
BURL,2020-08-27
BURL,2020-05-28
BURL,2020-03-05
BURL,2019-11-26
BURL,2019-08-29
BURL,2019-05-30
BURL,2019-03-07
BURL,2018-11-28
BURL,2018-08-30
BURL,2018-05-31
BURL,2018-03-08
BURL,2017-11-21
BURL,2017-08-24
BURL,2017-05-25
BURL,2017-03-02
BURL,2016-11-22
BURL,2016-08-25
BURL,2016-05-26
BURL,2016-03-03
BURL,2015-11-24
BURL,2015-08-27
BURL,2015-06-09
BURL,2015-03-17
BURL,2024-05-23
