Ticker,Earning Date
CFG,2024-01-17
CFG,2023-10-18
CFG,2023-07-19
CFG,2023-04-19
CFG,2023-01-17
CFG,2022-10-19
CFG,2022-07-19
CFG,2022-04-19
CFG,2022-01-19
CFG,2021-10-20
CFG,2021-07-20
CFG,2021-04-16
CFG,2021-01-20
CFG,2020-10-16
CFG,2020-07-17
CFG,2020-04-17
CFG,2020-01-17
CFG,2019-10-18
CFG,2019-07-19
CFG,2019-04-18
CFG,2019-01-18
CFG,2018-10-19
CFG,2018-07-20
CFG,2018-04-20
CFG,2018-01-19
CFG,2017-10-20
CFG,2017-07-21
CFG,2017-04-20
CFG,2017-01-20
CFG,2016-10-21
CFG,2016-07-21
CFG,2016-04-21
CFG,2016-01-22
CFG,2015-10-23
CFG,2015-07-21
CFG,2015-04-22
CFG,2015-01-26
CFG,2024-04-17
