Ticker,Earning Date
OXY,2024-02-14
OXY,2023-11-07
OXY,2023-08-02
OXY,2023-05-09
OXY,2023-02-27
OXY,2022-11-08
OXY,2022-08-02
OXY,2022-05-10
OXY,2022-02-24
OXY,2021-11-04
OXY,2021-08-03
OXY,2021-05-10
OXY,2021-02-22
OXY,2020-11-09
OXY,2020-08-10
OXY,2020-05-05
OXY,2020-02-27
OXY,2019-11-04
OXY,2019-07-31
OXY,2019-05-05
OXY,2019-02-12
OXY,2018-11-05
OXY,2018-08-08
OXY,2018-05-08
OXY,2018-02-13
OXY,2017-11-01
OXY,2017-08-02
OXY,2017-05-04
OXY,2017-02-09
OXY,2016-11-01
OXY,2016-08-03
OXY,2016-05-05
OXY,2016-02-04
OXY,2015-10-28
OXY,2015-07-30
OXY,2015-05-06
OXY,2015-01-29
OXY,2024-05-14
