Ticker,Earning Date
TAP,2024-02-13
TAP,2023-11-02
TAP,2023-08-01
TAP,2023-05-02
TAP,2023-02-21
TAP,2022-11-01
TAP,2022-08-02
TAP,2022-05-03
TAP,2022-02-23
TAP,2021-10-28
TAP,2021-07-29
TAP,2021-04-29
TAP,2021-02-11
TAP,2020-10-29
TAP,2020-07-30
TAP,2020-04-30
TAP,2020-02-12
TAP,2019-10-30
TAP,2019-07-31
TAP,2019-05-01
TAP,2019-02-12
TAP,2018-10-31
TAP,2018-08-01
TAP,2018-05-02
TAP,2018-02-14
TAP,2017-11-01
TAP,2017-08-02
TAP,2017-05-03
TAP,2017-02-14
TAP,2016-11-01
TAP,2016-08-02
TAP,2016-05-03
TAP,2016-02-11
TAP,2015-11-05
TAP,2015-08-06
TAP,2015-05-07
TAP,2015-02-10
TAP,2024-05-07
