Ticker,Earning Date
TR,2024-02-16
TR,2023-10-25
TR,2023-07-25
TR,2023-04-25
TR,2023-02-14
TR,2022-10-26
TR,2022-07-26
TR,2022-04-26
TR,2022-02-15
TR,2021-10-28
TR,2021-07-21
TR,2021-04-21
TR,2021-02-16
TR,2020-11-11
TR,2020-07-23
TR,2020-04-22
TR,2020-02-12
TR,2019-10-24
TR,2019-07-24
TR,2019-04-24
TR,2018-10-23
TR,2018-07-25
TR,2018-04-24
TR,2018-02-14
TR,2017-10-25
TR,2017-07-26
TR,2017-04-25
TR,2017-02-08
TR,2016-10-25
TR,2016-07-27
TR,2016-05-09
TR,2016-02-09
TR,2015-11-06
TR,2015-08-07
TR,2015-04-27
TR,2015-02-11
TR,2024-04-23
