Ticker,Earning Date
GEN,2024-02-01
GEN,2023-11-07
GEN,2023-08-03
GEN,2023-05-11
GEN,2023-02-02
GEN,2022-11-08
GEN,2022-08-04
GEN,2022-05-05
GEN,2022-02-03
GEN,2021-11-04
GEN,2021-07-27
GEN,2021-05-10
GEN,2021-02-04
GEN,2020-11-05
GEN,2020-08-06
GEN,2020-05-14
GEN,2020-02-06
GEN,2019-11-07
GEN,2019-08-08
GEN,2019-05-09
GEN,2019-01-31
GEN,2018-11-01
GEN,2018-08-02
GEN,2018-05-10
GEN,2018-01-31
GEN,2017-11-01
GEN,2017-08-02
GEN,2017-05-10
GEN,2017-02-01
GEN,2016-11-03
GEN,2016-08-04
GEN,2016-05-12
GEN,2016-02-04
GEN,2015-11-05
GEN,2015-08-11
GEN,2015-05-14
GEN,2015-02-05
GEN,2024-05-09
