Ticker,Earning Date
TKC,2023-11-07
TKC,2023-08-17
TKC,2023-05-09
TKC,2023-03-09
TKC,2022-11-03
TKC,2022-08-18
TKC,2022-04-28
TKC,2022-02-17
TKC,2021-11-04
TKC,2021-08-12
TKC,2021-04-30
TKC,2021-02-19
TKC,2020-11-06
TKC,2020-08-13
TKC,2020-04-28
TKC,2020-02-20
TKC,2019-10-31
TKC,2019-07-31
TKC,2019-04-30
TKC,2019-02-20
TKC,2018-10-24
TKC,2018-07-25
TKC,2018-04-24
TKC,2018-02-15
TKC,2017-10-25
TKC,2017-07-27
TKC,2017-04-26
TKC,2017-02-15
TKC,2016-11-02
TKC,2016-07-27
TKC,2016-04-28
TKC,2016-02-18
TKC,2015-10-27
TKC,2015-07-30
TKC,2015-04-29
TKC,2015-02-12
TKC,2024-03-20
