Ticker,Earning Date
BAK,2024-03-19
BAK,2023-11-09
BAK,2023-08-09
BAK,2023-05-09
BAK,2023-03-23
BAK,2022-11-10
BAK,2022-08-11
BAK,2022-05-12
BAK,2022-03-17
BAK,2021-11-09
BAK,2021-08-04
BAK,2021-05-05
BAK,2021-03-12
BAK,2020-11-12
BAK,2020-08-06
BAK,2020-06-03
BAK,2020-04-03
BAK,2019-11-14
BAK,2019-08-07
BAK,2019-05-09
BAK,2019-03-13
BAK,2018-11-12
BAK,2018-08-07
BAK,2018-05-09
BAK,2018-03-29
BAK,2017-11-09
BAK,2017-08-17
BAK,2016-11-10
BAK,2016-08-04
BAK,2016-05-05
BAK,2016-02-18
BAK,2015-11-05
BAK,2015-08-06
BAK,2015-05-07
BAK,2015-02-12
BAK,2024-05-14
