date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2342,buy,CATY,60,33.21,2000,8007.4,2378.0,,2023-04-21,2342.0
2342,buy,CDW,12,163.13,2000,6049.84,2358.0,,2023-04-21,2342.0
2342,buy,CFR,19,103.64,2000,4080.6800000000003,2346.0,,2023-04-21,2342.0
2342,buy,FHN,109,18.25,2000,2091.4300000000003,,,2023-04-21,2342.0
2342,buy,FULT,160,12.49,2000,93.0300000000002,2374.0,,2023-04-21,2342.0
2342,buy,HBAN,8,11.44,93.0300000000002,1.510000000000204,2405.0,,2023-04-21,2342.0
2346.0,sell,CFR,19,110.27,1.510000000000204,1.510000000000204,,2349.0,2023-04-27,2346.0
2349,buy,FBP,1,11.06,17.250000000000426,6.190000000000426,2363.0,,2023-05-02,2349.0
2349,buy,BOX,5,26.06,147.5500000000004,17.250000000000426,2360.0,,2023-05-02,2349.0
2349,buy,ACHC,29,67.21,2000,147.5500000000004,2356.0,,2023-05-02,2349.0
2349.0,clear,CFR,19,110.27,1.510000000000204,2096.6400000000003,,,2023-05-02,2349.0
2356.0,sell,ACHC,29,71.4,0.11000000000042576,0.11000000000042576,,2359.0,2023-05-11,2356.0
2357,buy,PSEC,1,6.08,6.190000000000426,0.11000000000042576,2363.0,,2023-05-12,2357.0
2358.0,sell,CDW,12,171.41,1.9100000000010624,1.9100000000010624,,2361.0,2023-05-15,2358.0
2359.0,clear,ACHC,29,71.4,0.11000000000042576,2070.710000000001,,,2023-05-16,2359.0
2359,buy,HRB,66,30.18,2000,78.83000000000106,2374.0,,2023-05-16,2359.0
2359,buy,LDOS,1,76.92,78.83000000000106,1.9100000000010624,2364.0,,2023-05-16,2359.0
2360.0,sell,BOX,5,27.39,85.25000000000114,85.25000000000114,,2363.0,2023-05-17,2360.0
2361.0,clear,CDW,12,171.41,1.9100000000010624,2058.8300000000013,,,2023-05-18,2361.0
2361,buy,PINC,74,26.67,2000,85.25000000000114,2411.0,,2023-05-18,2361.0
2363.0,clear,BOX,5,27.39,85.25000000000114,222.20000000000113,,,2023-05-22,2363.0
2363,buy,TGNA,14,15.73,222.20000000000113,1.9800000000011266,2399.0,,2023-05-22,2363.0
2363.0,sell,FBP,1,11.72,1.9800000000011266,1.9800000000011266,,2366.0,2023-05-22,2363.0
2363.0,sell,PSEC,1,6.43,13.700000000001127,13.700000000001127,,2366.0,2023-05-22,2363.0
2364.0,sell,LDOS,1,81.08,4.010000000001124,4.010000000001124,,2367.0,2023-05-23,2364.0
2366.0,clear,FBP,1,11.72,1.9800000000011266,13.700000000001127,,,2023-05-25,2366.0
2366.0,clear,PSEC,1,6.43,13.700000000001127,20.130000000001125,,,2023-05-25,2366.0
2366,buy,LBTYA,1,16.12,20.130000000001125,4.010000000001124,2374.0,,2023-05-25,2366.0
2367.0,clear,LDOS,1,81.08,4.010000000001124,85.09000000000113,,,2023-05-26,2367.0
2369,buy,CMC,1,42.75,85.09000000000113,42.340000000001126,2371.0,,2023-05-31,2369.0
2369,buy,WAFD,1,26.01,42.340000000001126,16.330000000001125,2371.0,,2023-05-31,2369.0
2371.0,sell,CMC,1,45.59,16.330000000001125,16.330000000001125,,2374.0,2023-06-02,2371.0
2371.0,sell,WAFD,1,28.28,61.920000000001124,61.920000000001124,,2374.0,2023-06-02,2371.0
2374.0,sell,HRB,66,31.83,2115.4000000000015,2115.4000000000015,,2377.0,2023-06-07,2374.0
2374.0,sell,LBTYA,1,17.14,4216.180000000001,4216.180000000001,,2377.0,2023-06-07,2374.0
2374.0,sell,FULT,160,13.22,0.2000000000011255,0.2000000000011255,,2377.0,2023-06-07,2374.0
2374.0,clear,CMC,1,45.59,16.330000000001125,61.920000000001124,,,2023-06-07,2374.0
2374.0,clear,WAFD,1,28.28,61.920000000001124,90.20000000000113,,,2023-06-07,2374.0
2376,buy,BKU,4,22.5,90.20000000000113,0.2000000000011255,2397.0,,2023-06-09,2376.0
2377.0,clear,FULT,160,13.22,0.2000000000011255,2115.4000000000015,,,2023-06-12,2377.0
2377.0,clear,HRB,66,31.83,2115.4000000000015,4216.180000000001,,,2023-06-12,2377.0
2377.0,clear,LBTYA,1,17.14,4216.180000000001,4233.3200000000015,,,2023-06-12,2377.0
2377,buy,WNS,26,74.15,2000,2305.4200000000014,,,2023-06-12,2377.0
2378.0,sell,CATY,60,35.02,373.1000000000017,373.1000000000017,,2381.0,2023-06-13,2378.0
2380,buy,WNS,26,74.32,2000,373.1000000000017,,,2023-06-15,2380.0
2381.0,clear,CATY,60,35.02,373.1000000000017,2474.300000000002,,,2023-06-16,2381.0
2381,buy,WNS,27,71.63,2000,540.2900000000022,,,2023-06-16,2381.0
2383,buy,AGYS,7,68.07,540.2900000000022,63.800000000002285,2409.0,,2023-06-21,2383.0
2383,buy,VLY,8,7.97,63.800000000002285,0.040000000002287095,2398.0,,2023-06-21,2383.0
2397.0,sell,BKU,4,23.82,0.040000000002287095,0.040000000002287095,,2400.0,2023-07-12,2397.0
2398.0,sell,VLY,8,8.47,234.2000000000023,234.2000000000023,,2401.0,2023-07-13,2398.0
2399.0,sell,TGNA,14,16.52,2.9200000000022897,2.9200000000022897,,2402.0,2023-07-14,2399.0
2400.0,clear,BKU,4,23.82,0.040000000002287095,95.3200000000023,,,2023-07-17,2400.0
2400,buy,NOK,24,3.85,95.3200000000023,2.9200000000022897,2436.0,,2023-07-17,2400.0
2401.0,clear,VLY,8,8.47,234.2000000000023,301.9600000000023,,,2023-07-18,2401.0
2402.0,clear,TGNA,14,16.52,2.9200000000022897,234.2000000000023,,,2023-07-19,2402.0
2404,buy,FHN,23,12.63,301.9600000000023,11.470000000002301,2407.0,,2023-07-21,2404.0
2405.0,sell,HBAN,8,12.11,11.470000000002301,11.470000000002301,,2408.0,2023-07-24,2405.0
2407.0,sell,FHN,23,13.63,22.772000000002294,22.772000000002294,,2410.0,2023-07-26,2407.0
2408.0,clear,HBAN,8,12.11,11.470000000002301,108.3500000000023,,,2023-07-27,2408.0
2409,buy,EXLS,3,28.526,108.3500000000023,22.772000000002294,2505.0,,2023-07-28,2409.0
2409.0,sell,AGYS,7,71.92,6.662000000002335,6.662000000002335,,2412.0,2023-07-28,2409.0
2410,buy,EXLS,3,28.19,104.56200000000234,19.992000000002335,2461.0,,2023-07-31,2410.0
2410.0,clear,FHN,23,13.63,22.772000000002294,336.26200000000233,,,2023-07-31,2410.0
2410,buy,CHDN,2,115.85,336.26200000000233,104.56200000000234,2415.0,,2023-07-31,2410.0
2411.0,sell,PINC,74,28.07,4.702000000002329,4.702000000002329,,2414.0,2023-08-01,2411.0
2411,buy,FHN,1,13.33,19.992000000002335,6.662000000002335,2506.0,,2023-08-01,2411.0
2412.0,clear,AGYS,7,71.92,6.662000000002335,510.1020000000023,,,2023-08-02,2412.0
2412,buy,CWEN,20,25.27,510.1020000000023,4.702000000002329,2506.0,,2023-08-02,2412.0
2414.0,clear,PINC,74,28.07,4.702000000002329,2081.8820000000023,,,2023-08-04,2414.0
2414,buy,IRDM,40,49.7,2000,93.88200000000234,,,2023-08-04,2414.0
2415,buy,NEP,1,49.74,93.88200000000234,44.142000000002334,,,2023-08-07,2415.0
2415.0,sell,CHDN,2,121.75,0.8320000000023313,0.8320000000023313,,2418.0,2023-08-07,2415.0
2416,buy,CPB,1,43.31,44.142000000002334,0.8320000000023313,,,2023-08-08,2416.0
2418.0,clear,CHDN,2,121.75,0.8320000000023313,244.33200000000232,,,2023-08-10,2418.0
2419,buy,NEP,5,47.85,244.33200000000232,5.082000000002324,2431.0,,2023-08-11,2419.0
2431.0,sell,NEP,5,50.69,5.082000000002324,5.082000000002324,,2434.0,2023-08-29,2431.0
2434.0,clear,NEP,5,50.69,5.082000000002324,258.5320000000023,,,2023-09-01,2434.0
2434,buy,CPB,6,40.89,258.5320000000023,13.19200000000231,2442.0,,2023-09-01,2434.0
2436.0,sell,NOK,24,4.05,13.19200000000231,13.19200000000231,,2439.0,2023-09-06,2436.0
2439.0,clear,NOK,24,4.05,13.19200000000231,110.3920000000023,,,2023-09-11,2439.0
2439,buy,TTC,1,81.85,110.3920000000023,28.542000000002304,2461.0,,2023-09-11,2439.0
2441,buy,BOX,1,25.23,28.542000000002304,3.3120000000023033,2497.0,,2023-09-13,2441.0
2442.0,sell,CPB,6,43.49,3.3120000000023033,3.3120000000023033,,2445.0,2023-09-14,2442.0
2445.0,clear,CPB,6,43.49,3.3120000000023033,264.2520000000023,,,2023-09-19,2445.0
2445,buy,AES,15,16.76,264.2520000000023,12.85200000000225,2497.0,,2023-09-19,2445.0
2447,buy,NYCB,1,11.09,12.85200000000225,1.7620000000022493,,,2023-09-21,2447.0
2461.0,sell,EXLS,3,29.72,1.7620000000022493,1.7620000000022493,,2464.0,2023-10-11,2461.0
2461.0,sell,TTC,1,86.09,90.92200000000224,90.92200000000224,,2464.0,2023-10-11,2461.0
2464.0,clear,EXLS,3,29.72,1.7620000000022493,90.92200000000224,,,2023-10-16,2464.0
2464.0,clear,TTC,1,86.09,90.92200000000224,177.01200000000225,,,2023-10-16,2464.0
2464,buy,BIP,7,25.07,177.01200000000225,1.5220000000022367,2477.0,,2023-10-16,2464.0
