start10000_date2682,Value
Total Return,-10.673201870279069
Beta,1.2700288495659622
Alpha,-0.1224180078884148
Standard Deviation,3.319164114239813
Sharpe Ratio,-0.006230254040112861
Information Ratio,-0.038497621811936916
average_risk_free_rate,0.00023341049382716306
GSPC,24.2785822530019
CD,5.158808167784601
