date_nr,Portfolio Value,Cash Value,CATY Position 1 Value,CDW Position 1 Value,CFR Position 1 Value,FHN Position 1 Value,FULT Position 1 Value,HBAN Position 1 Value,FBP Position 1 Value,BOX Position 1 Value,ACHC Position 1 Value,PSEC Position 1 Value,HRB Position 1 Value,LDOS Position 1 Value,PINC Position 1 Value,TGNA Position 1 Value,LBTYA Position 1 Value,CMC Position 1 Value,WAFD Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,WNS Position 3 Value,AGYS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 2 Value,EXLS Position 1 Value,EXLS Position 2 Value,CHDN Position 1 Value,FHN Position 3 Value,CWEN Position 1 Value,IRDM Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,CPB Position 2 Value,TTC Position 1 Value,BOX Position 2 Value,AES Position 1 Value,NYCB Position 1 Value,BIP Position 1 Value,AEIS Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ELP Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2391,10046.269672000002,0.040000000002287095,0.0,0.0,0.0,1253.5,0.0,87.52,0.0,0.0,0.0,0.0,0.0,0.0,2044.619926,227.35999999999999,0.0,0.0,0.0,89.440004,1909.6999219999998,1909.6999219999998,1983.149919,477.399979,63.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10779.1659951849,10138.131171151623
2392,10049.969979000003,0.040000000002287095,0.0,0.0,0.0,1274.21,0.0,86.32,0.0,0.0,0.0,0.0,0.0,0.0,2004.66,225.81998600000003,0.0,0.0,0.0,88.08,1919.3199999999997,1919.3199999999997,1993.1399999999999,476.97999300000004,62.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10757.949163144493,10138.131171151623
2393,10048.489986000002,0.040000000002287095,0.0,0.0,0.0,1272.03,0.0,85.36,0.0,0.0,0.0,0.0,0.0,0.0,1999.48,224.14000000000001,0.0,0.0,0.0,84.96,1924.0,1924.0,1998.0,475.43998600000003,61.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10672.719190071808,10138.131171151623
2394,10044.009944000005,0.040000000002287095,0.0,0.0,0.0,1289.47,0.0,87.12,0.0,0.0,0.0,0.0,0.0,0.0,1989.119926,224.560014,0.0,0.0,0.0,87.800004,1922.1800000000003,1922.1800000000003,1996.1100000000001,463.75,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10642.140775212698,10138.131171151623
2395,9785.330035000003,0.040000000002287095,0.0,0.0,0.0,1316.72,0.0,86.72,0.0,0.0,0.0,0.0,0.0,0.0,1990.6,226.800014,0.0,0.0,0.0,89.64,1820.0,1820.0,1890.0,482.090021,62.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10667.73540146057,10138.131171151623
2396,9882.659865000003,0.040000000002287095,0.0,0.0,0.0,1336.34,0.0,88.24,0.0,0.0,0.0,0.0,0.0,0.0,2019.460074,230.300014,0.0,0.0,0.0,92.36,1829.879922,1829.879922,1900.259919,491.820014,64.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10739.659526313364,10138.131171151623
2397,9772.369844000003,0.040000000002287095,0.0,0.0,0.0,1361.41,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,2031.300074,228.61999999999998,0.0,0.0,0.0,95.28,1779.6999219999998,1779.6999219999998,1848.149919,493.29000699999995,65.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10819.25364909688,10138.131171151623
2398,9944.939972000002,95.3200000000023,0.0,0.0,0.0,1386.48,0.0,90.72,0.0,0.0,0.0,0.0,0.0,0.0,2034.26,229.459986,0.0,0.0,0.0,0.0,1826.5,1826.5,1896.75,491.18998600000003,67.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910.894388265237,10138.131171151623
2399,9994.539775000003,163.08000000000231,0.0,0.0,0.0,1364.68,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.279926,231.28,0.0,0.0,0.0,0.0,1843.9199480000002,1843.9199480000002,1914.8399460000003,491.54000699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10899.717190676629,10138.131171151623
2400,10096.67977,299.0800000000023,0.0,0.0,0.0,1367.95,0.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,2053.5,0.0,0.0,0.0,0.0,0.0,1881.879922,1881.879922,1954.259919,474.530007,0.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941.739769292326,10138.131171151623
2401,10069.870074000002,231.3200000000023,0.0,0.0,0.0,1397.38,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,2061.640074,0.0,0.0,0.0,0.0,0.0,1883.1800000000003,1883.1800000000003,1955.6100000000001,471.23999999999995,0.0,93.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11019.615141479346,10138.131171151623
2402,9865.699742,0.040000000002287095,0.0,0.0,0.0,1402.83,0.0,95.04,0.0,0.0,0.0,0.0,0.0,0.0,2070.52,0.0,0.0,0.0,0.0,0.0,1890.1999219999998,1890.1999219999998,1962.899919,459.409979,0.0,94.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11045.598407431931,10138.131171151623
2403,9512.439986000003,0.040000000002287095,0.0,0.0,0.0,1397.38,0.0,94.88,0.0,0.0,0.0,0.0,0.0,0.0,2060.16,0.0,0.0,0.0,0.0,0.0,1779.1800000000003,1779.1800000000003,1847.6100000000001,459.68998600000003,0.0,94.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10970.964444488165,10138.131171151623
2404,10014.180137000001,0.040000000002287095,0.0,0.0,0.0,1376.67,0.0,94.24,0.0,0.0,0.0,0.0,0.0,0.0,2040.18,0.0,0.0,0.0,0.0,0.0,1856.400052,1856.400052,1927.800054,477.399979,0.0,94.56,290.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10974.520075023129,10138.131171151623
2405,10115.609842000003,0.040000000002287095,0.0,0.0,0.0,1438.8,0.0,96.88,0.0,0.0,0.0,0.0,0.0,0.0,2033.52,0.0,0.0,0.0,0.0,0.0,1867.0599479999998,1867.0599479999998,1938.8699459999998,474.73999999999995,0.0,95.03999999999999,303.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11018.792977806845,10138.131171151623
2406,10161.440093000005,96.92000000000229,0.0,0.0,0.0,1414.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.66,0.0,0.0,0.0,0.0,0.0,1886.0400260000001,1886.0400260000001,1958.5800270000002,483.56001399999997,0.0,95.28,298.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.807280236664,10138.131171151623
2407,10393.449689000001,96.92000000000229,0.0,0.0,0.0,1485.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.039926,0.0,0.0,0.0,0.0,0.0,1935.6999219999998,1935.6999219999998,2010.149919,488.73999999999995,0.0,95.03999999999999,313.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11048.089710232009,10138.131171151623
2408,9840.770074000002,313.5300000000023,0.0,0.0,0.0,1466.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.800074,0.0,0.0,0.0,0.0,0.0,1795.8199999999997,1795.8199999999997,1864.8899999999999,498.26000000000005,0.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10977.109422588452,10138.131171151623
2409,9944.158294000003,313.5300000000023,0.0,0.0,0.0,1500.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.380074,0.0,0.0,0.0,0.0,0.0,1784.120078,1784.120078,1852.740081,503.43998600000003,0.0,94.32000000000001,0.0,85.577997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11085.53958328234,10138.131171151623
2410,9997.740067000002,503.4799860000023,0.0,0.0,0.0,1485.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.5,0.0,0.0,0.0,0.0,0.0,1796.8600259999998,1796.8600259999998,1865.9700269999998,0.0,0.0,94.56,0.0,84.570003,84.570003,231.699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11101.821060007833,10138.131171151623
2411,10178.918065000002,503.4799860000023,0.0,0.0,0.0,1452.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.18,0.0,0.0,0.0,0.0,0.0,1853.5400260000001,1853.5400260000001,1924.8300270000002,0.0,0.0,94.80000000000001,0.0,84.624,84.624,236.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11072.233732643203,10184.597605686069
2412,10024.180079000002,2077.220000000002,0.0,0.0,0.0,1437.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0400260000001,1808.0400260000001,1877.5800270000002,0.0,0.0,94.56,0.0,83.340003,83.340003,235.759994,13.19,505.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10918.999098013323,10184.597605686069
2413,9956.209842,2077.220000000002,0.0,0.0,0.0,1461.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.739948,1780.739948,1849.229946,0.0,0.0,93.36,0.0,83.28,83.28,239.86,13.41,493.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10891.177773949674,10184.597605686069
2414,9788.579882000002,0.040000000002287095,0.0,0.0,0.0,1461.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.9199480000002,1752.9199480000002,1820.3399460000003,0.0,0.0,93.84,0.0,82.98,82.98,240.86,13.41,498.6,1988.00004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10833.453723057086,10184.597605686069
2415,9772.340101000005,0.040000000002287095,0.0,0.0,0.0,1495.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.0400260000001,1717.0400260000001,1783.0800270000002,0.0,0.0,93.6,0.0,83.55000000000001,83.55000000000001,243.5,13.72,497.59998,1994.40004,49.740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10931.215813973486,10184.597605686069
2416,9632.830139000005,243.5400000000023,0.0,0.0,0.0,1497.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.260052,1664.260052,1728.270054,0.0,0.0,93.6,0.0,82.94999999999999,82.94999999999999,0.0,13.74,489.00002,1981.19996,48.09,43.310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10885.104853078708,10184.597605686069
2417,9560.390166000003,243.5400000000023,0.0,0.0,0.0,1457.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.7200260000002,1643.7200260000002,1706.940027,0.0,0.0,93.6,0.0,82.11000299999999,82.11000299999999,0.0,13.37,505.0,1996.00008,48.98,43.970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10808.487534554146,10184.597605686069
2418,9497.759742000004,0.040000000002287095,0.0,0.0,0.0,1466.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.839896,1685.839896,1750.6798919999999,0.0,0.0,94.80000000000001,0.0,82.77,82.77,0.0,13.45,507.59998,2036.00008,47.91,44.009998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10811.19737264512,10184.597605686069
2419,9726.649988000003,0.040000000002287095,0.0,0.0,0.0,1481.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.9599739999999,1675.9599739999999,1740.4199729999998,0.0,0.0,93.36,0.0,83.73,83.73,0.0,13.59,511.4,2036.00008,47.849998,44.049999,239.24999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10799.632718362884,10184.597605686069
2420,9662.770295000004,0.040000000002287095,0.0,0.0,0.0,1445.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.620078,1673.620078,1737.990081,0.0,0.0,92.88,0.0,85.620003,85.620003,0.0,13.26,506.59999999999997,2021.6000399999998,47.150002,43.68,235.75001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10861.735744054775,10184.597605686069
2421,9400.499812000002,0.040000000002287095,0.0,0.0,0.0,1398.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.2599480000001,1612.2599480000001,1674.2699460000001,0.0,0.0,91.19999999999999,0.0,83.73,83.73,0.0,12.83,499.00002,2011.19996,46.419998,42.990002,232.09999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10736.27281718113,10184.597605686069
2422,9365.430017000002,0.040000000002287095,0.0,0.0,0.0,1400.6499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.700026,1610.700026,1672.650027,0.0,0.0,90.24,0.0,84.03,84.03,0.0,12.85,495.60002,1980.39992,46.77,42.919998,233.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10655.156033331612,10184.597605686069
2423,9312.539906000002,0.040000000002287095,0.0,0.0,0.0,1388.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.939974,1616.939974,1679.129973,0.0,0.0,90.48,0.0,82.47,82.47,0.0,12.74,487.79998,1942.8,44.950001,42.369999,224.750005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.973741155365,10184.597605686069
2424,9337.430114000004,0.040000000002287095,0.0,0.0,0.0,1388.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.080052,1627.080052,1689.660054,0.0,0.0,91.44,0.0,83.31,83.31,0.0,12.74,485.20000000000005,1928.3999600000002,46.279999,42.830002,231.399995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10571.401468620443,10184.597605686069
2425,9387.320020000003,0.040000000002287095,0.0,0.0,0.0,1386.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.3600259999998,1647.3600259999998,1710.7200269999998,0.0,0.0,91.44,0.0,83.76,83.76,0.0,12.72,479.00002,1933.99992,44.77,42.060001,223.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10644.12413321274,10184.597605686069
2426,9361.659932000004,0.040000000002287095,0.0,0.0,0.0,1329.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.1399740000002,1661.1399740000002,1725.0299730000002,0.0,0.0,91.19999999999999,0.0,84.24,84.24,0.0,12.2,480.0,1920.8000000000002,44.990002,41.889999,224.95001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10614.560432200351,10184.597605686069
2427,9470.010186000001,0.040000000002287095,0.0,0.0,0.0,1342.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.4800779999998,1676.4800779999998,1740.960081,0.0,0.0,91.92,0.0,85.13999700000001,85.13999700000001,0.0,12.32,495.4,1941.19996,46.709999,41.790001,233.54999500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10731.79697820842,10184.597605686069
2428,9410.159855000004,0.040000000002287095,0.0,0.0,0.0,1349.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.1399740000002,1661.1399740000002,1725.0299730000002,0.0,0.0,90.48,0.0,84.78,84.78,0.0,12.38,494.19998,1921.19996,47.299999,41.77,236.499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10587.368726473474,10184.597605686069
2429,9434.410088000004,0.040000000002287095,0.0,0.0,0.0,1331.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.5800519999998,1672.5800519999998,1736.9100539999997,0.0,0.0,91.19999999999999,0.0,86.909997,86.909997,0.0,12.22,499.19998,1911.99996,48.299999,42.080002,241.499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10658.494309167516,10184.597605686069
2430,9451.089830000003,0.040000000002287095,0.0,0.0,0.0,1346.1499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.5599479999998,1665.5599479999998,1729.6199459999998,0.0,0.0,92.4,0.0,86.429997,86.429997,0.0,12.35,503.40000000000003,1929.1999999999998,48.619999,42.23,243.099995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10725.265724006342,10184.597605686069
2431,9597.660098000004,0.040000000002287095,0.0,0.0,0.0,1357.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.3600259999998,1699.3600259999998,1764.7200269999998,0.0,0.0,94.80000000000001,0.0,87.330003,87.330003,0.0,12.45,508.80001999999996,1940.0,50.689999,42.279999,253.449995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10880.871173329893,10184.597605686069
2432,9665.829850000004,253.4899950000023,0.0,0.0,0.0,1358.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.239948,1722.239948,1788.479946,0.0,0.0,95.52,0.0,87.149997,87.149997,0.0,12.46,502.59998,1944.40004,50.0,41.959999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10922.579533073123,10184.597605686069
2433,9612.759879,253.4899950000023,0.0,0.0,0.0,1367.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.099948,1699.099948,1764.449946,0.0,0.0,95.76,0.0,87.69,87.69,0.0,12.55,495.4,1958.00004,49.880001,41.700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10905.136866858576,10184.597605686069
2434,9689.509767000005,0.040000000002287095,0.0,0.0,0.0,1389.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.9199480000002,1713.9199480000002,1779.8399460000003,0.0,0.0,95.76,0.0,87.899997,87.899997,0.0,12.75,491.19998000000004,1981.19996,49.099998,40.889999,0.0,245.33999400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10924.756619419979,10231.277011378797
2435,9653.120200000003,0.040000000002287095,0.0,0.0,0.0,1361.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.760052,1722.760052,1789.020054,0.0,0.0,96.0,0.0,87.659997,87.659997,0.0,12.49,484.79999999999995,1951.6000399999998,48.380001,41.220001,0.0,247.32000600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10878.936248626178,10231.277011378797
2436,9470.289980000003,0.040000000002287095,0.0,0.0,0.0,1305.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.279974,1684.279974,1749.0599730000001,0.0,0.0,97.19999999999999,0.0,87.38999700000001,87.38999700000001,0.0,11.98,478.0,1949.60008,47.549999,41.099998,0.0,246.599988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10803.092662897036,10231.277011378797
2437,9458.959926000001,97.24000000000228,0.0,0.0,0.0,1275.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,1703.0,1768.5,0.0,0.0,0.0,0.0,88.080003,88.080003,0.0,11.7,477.0,1906.79992,47.52,41.82,0.0,250.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10768.401061234006,10231.277011378797
2438,9521.569725000001,97.24000000000228,0.0,0.0,0.0,1289.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.5199220000002,1716.5199220000002,1782.539919,0.0,0.0,0.0,0.0,88.19999999999999,88.19999999999999,0.0,11.83,483.0,1904.79996,47.990002,42.18,0.0,253.07999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10783.763505275101,10231.277011378797
2439,9444.109683,0.040000000002287095,0.0,0.0,0.0,1284.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.1999219999998,1695.1999219999998,1760.399919,0.0,0.0,0.0,0.0,87.929997,87.929997,0.0,11.78,485.20000000000005,1906.79992,48.720001,42.720001,0.0,256.32000600000003,81.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10856.267634576498,10231.277011378797
